,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $6.50,Charger Power-Adapter Laptop Lenovo Acer Thinkpad Universal Sony Toshiba 19v 4.74a DELL,73 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/4000269691078.html?algo_pvid=f53a7f41-86d9-4805-9761-4097c543631f&algo_expid=f53a7f41-86d9-4805-9761-4097c543631f-0&btsid=0b86d81915812789779644643ed029&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",1
1,US $6.99,Power-Supply-Adapter-Set Notebook Auto-Car-Charger Laptop Universal Adjustable 80W LED,881 Sold,KWOKKERK Laptop Charger Store,https://www.aliexpress.com/store/1091687,"https://www.aliexpress.com/item/32810164959.html?algo_pvid=f53a7f41-86d9-4805-9761-4097c543631f&algo_expid=f53a7f41-86d9-4805-9761-4097c543631f-1&btsid=0b86d81915812789779644643ed029&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",2
2,US $14.56,Charger Power-Adapter Laptops Acer Universal Adjustable Toshiba Dell Asus 24V 96W 12V,134 Sold,JUNZI'S Store,https://www.aliexpress.com/store/5227047,"https://www.aliexpress.com/item/4000116319127.html?algo_pvid=f53a7f41-86d9-4805-9761-4097c543631f&algo_expid=f53a7f41-86d9-4805-9761-4097c543631f-2&btsid=0b86d81915812789779644643ed029&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",3
3,US $11.75 - 23.26,AC Adapter Power-Supply Notebook Car-Charger Laptop Universal 100W DC in 5A,238 Sold,Ur Pro Digital Store,https://www.aliexpress.com/store/4998150,"https://www.aliexpress.com/item/33055562905.html?algo_pvid=f53a7f41-86d9-4805-9761-4097c543631f&algo_expid=f53a7f41-86d9-4805-9761-4097c543631f-3&btsid=0b86d81915812789779644643ed029&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",4
4,US $8.50,AC Adapter Power-Supply-Charger Notebook Laptop Computer-Charging Universal 96W EU,37 Sold,niceol Store,https://www.aliexpress.com/store/932203,"https://www.aliexpress.com/item/32964185065.html?algo_pvid=f53a7f41-86d9-4805-9761-4097c543631f&algo_expid=f53a7f41-86d9-4805-9761-4097c543631f-4&btsid=0b86d81915812789779644643ed029&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",5
5,US $6.50,Power-Adapter-Charger Laptop Lenovo Universal DELL ASUS Sony DC 96W for Toshiba 4-5A,173 Sold,Suwang Store,https://www.aliexpress.com/store/5370052,"https://www.aliexpress.com/item/4000228359493.html?algo_pvid=f53a7f41-86d9-4805-9761-4097c543631f&algo_expid=f53a7f41-86d9-4805-9761-4097c543631f-5&btsid=0b86d81915812789779644643ed029&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",6
6,US $11.38 - 20.38,DC In Car Charger Notebook Universal AC Adapter Power Supply For Laptop 100W 5A,45 Sold,3C Fill-in U Store,https://www.aliexpress.com/store/5012049,"https://www.aliexpress.com/item/33043866070.html?algo_pvid=f53a7f41-86d9-4805-9761-4097c543631f&algo_expid=f53a7f41-86d9-4805-9761-4097c543631f-6&btsid=0b86d81915812789779644643ed029&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",7
7,US $11.80,19V 4.74A 90W Universal Power Adapter Charger For Acer Asus Dell HP Lenovo Samsung Toshiba Laptop 18.5V 19.5V 20V,1236 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/32597758635.html?s=p&algo_pvid=f53a7f41-86d9-4805-9761-4097c543631f&algo_expid=f53a7f41-86d9-4805-9761-4097c543631f-7&btsid=0b86d81915812789779644643ed029&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",8
8,US $6.34 - 9.51,CARPRIE Eu-Plug Notebook Power-Charger Laptop Ac Adapter Charging Universal 96W for Mar9,150 Sold,High Tech Paradise Store,https://www.aliexpress.com/store/2694024,"https://www.aliexpress.com/item/32799435466.html?algo_pvid=f53a7f41-86d9-4805-9761-4097c543631f&algo_expid=f53a7f41-86d9-4805-9761-4097c543631f-8&btsid=0b86d81915812789779644643ed029&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",9
9,US $17.28 - 18.85,Car-Charger Power-Supply-Adapter Laptop Universal Multifunction Mobile-Phone/notebook,76 Sold,AMARROW Official Store,https://www.aliexpress.com/store/1165358,"https://www.aliexpress.com/item/32327844257.html?algo_pvid=f53a7f41-86d9-4805-9761-4097c543631f&algo_expid=f53a7f41-86d9-4805-9761-4097c543631f-9&btsid=0b86d81915812789779644643ed029&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",10
