,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $13.29,Charger Power-Adapter Laptops Acer Universal Portable Toshiba Dell Asus 24V 34pcs 96W,1381 Sold,Your Offi-ce Club 666,https://www.aliexpress.com/store/2215126,"https://www.aliexpress.com/item/33035020392.html?algo_pvid=8f9358a8-f3a9-450c-8646-fe820d035aab&algo_expid=8f9358a8-f3a9-450c-8646-fe820d035aab-0&btsid=0bb47a1915855948956673745e5baf&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",1
1,US $11.20,Charger Power-Adapter Lenovo Toshiba Laptop Acer Universal Samsung 19v 4.74a Dell Asus,1206 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/32597758635.html?algo_pvid=8f9358a8-f3a9-450c-8646-fe820d035aab&algo_expid=8f9358a8-f3a9-450c-8646-fe820d035aab-1&btsid=0bb47a1915855948956673745e5baf&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",2
2,US $7.80 - 13.16,Charger Lenovo Universal Power-Adapter Toshiba Laptop Acer Samsung Dell Asus 20V 90W,7 Sold,jackie shen's store,https://www.aliexpress.com/store/505394,"https://www.aliexpress.com/item/32979767907.html?algo_pvid=8f9358a8-f3a9-450c-8646-fe820d035aab&algo_expid=8f9358a8-f3a9-450c-8646-fe820d035aab-2&btsid=0bb47a1915855948956673745e5baf&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",3
3,US $6.11,Power-Adapter-Charger Toshiba Laptop Lenovo Universal DELL ASUS Sony DC for 4-5.5A 96W,97 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/32941361090.html?algo_pvid=8f9358a8-f3a9-450c-8646-fe820d035aab&algo_expid=8f9358a8-f3a9-450c-8646-fe820d035aab-3&btsid=0bb47a1915855948956673745e5baf&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",4
4,US $9.15,Power-Adapter-Charger Toshiba Laptop Lenovo Universal DELL ASUS Sony DC for 4-5A 96W,134 Sold,Good product Store,https://www.aliexpress.com/store/1901691,"https://www.aliexpress.com/item/32852511585.html?algo_pvid=8f9358a8-f3a9-450c-8646-fe820d035aab&algo_expid=8f9358a8-f3a9-450c-8646-fe820d035aab-4&btsid=0bb47a1915855948956673745e5baf&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",5
5,US $16.34,ASUS Adapter Power-Charger X550V X551CA X555 19V 45W for Laptop AC X450x450l X501LA A52F,274 Sold,"Shenzhen NewNet Expansion Trading Co., Ltd Store",https://www.aliexpress.com/store/119025,"https://www.aliexpress.com/item/32959239179.html?algo_pvid=8f9358a8-f3a9-450c-8646-fe820d035aab&algo_expid=8f9358a8-f3a9-450c-8646-fe820d035aab-5&btsid=0bb47a1915855948956673745e5baf&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",6
6,US $39.44,Third Generation LCD Smart Universal AC Charger Laptop Adapter for HP/DELL/Samsung/Lenovo/Asus/ACER notebook with USB for Phone,29 Sold,"Shenzhen Qirui Co., Ltd. Store",https://www.aliexpress.com/store/832431,"https://www.aliexpress.com/item/32619544738.html?s=p&ad_pvid=202003301201359335766658852800006043629_1&algo_pvid=8f9358a8-f3a9-450c-8646-fe820d035aab&algo_expid=8f9358a8-f3a9-450c-8646-fe820d035aab-6&btsid=0bb47a1915855948956673745e5baf&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",7
7,US $6.65,Power Laptop-Adapter Notebook-Charger RV411 RV515 RV420 R522 R510 R530 Samsung 19v 3.16a,539 Sold,KWOKKERK Laptop Charger Store,https://www.aliexpress.com/store/1091687,"https://www.aliexpress.com/item/32601553379.html?algo_pvid=8f9358a8-f3a9-450c-8646-fe820d035aab&algo_expid=8f9358a8-f3a9-450c-8646-fe820d035aab-7&btsid=0bb47a1915855948956673745e5baf&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",8
8,US $9.17,Charger Laptop-Adapter Notebook Power-Supply Toshiba 19v 3.42a Acer/asus for Suitable-For,92 Sold,KWOK Computer Accessories Store,https://www.aliexpress.com/store/1525243,"https://www.aliexpress.com/item/32788890841.html?algo_pvid=8f9358a8-f3a9-450c-8646-fe820d035aab&algo_expid=8f9358a8-f3a9-450c-8646-fe820d035aab-8&btsid=0bb47a1915855948956673745e5baf&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",9
9,US $6.11,Charger Adapter Laptop-Accessories Power-Supply Macbook Universal 96W Portable 24v 12v,51 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/32995631277.html?algo_pvid=8f9358a8-f3a9-450c-8646-fe820d035aab&algo_expid=8f9358a8-f3a9-450c-8646-fe820d035aab-9&btsid=0bb47a1915855948956673745e5baf&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",10
