,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $13,Charger Power-Adapter Lenovo Toshiba Laptop Acer Universal Samsung 19v 4.74a Dell Asus,1346 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/32597758635.html?algo_pvid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496&algo_expid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496-0&btsid=0bb47aa615919925851524697e0623&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",1
1,US $14.75 - 15.68,Charger Power-Adapter Laptops Acer Universal Adjustable Toshiba 96W Dell Asus 24V 34pcs,509 Sold,JUNZI'S Store,https://www.aliexpress.com/store/5227047,"https://www.aliexpress.com/item/4000116319127.html?algo_pvid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496&algo_expid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496-1&btsid=0bb47aa615919925851524697e0623&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",2
2,US $11,Laptop-Charger-Adapter Connectors-Tips Used Acer Universal Lenovo 19v 4.74a Asus Toshiba,56 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/4000390794131.html?algo_pvid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496&algo_expid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496-2&btsid=0bb47aa615919925851524697e0623&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",3
3,US $6.50 - 11,Power-Adapter-Charger Laptop Lenovo Universal Sony 96W DELL ASUS DC for Toshiba 4-5A,1064 Sold,Suwang Store,https://www.aliexpress.com/store/5370052,"https://www.aliexpress.com/item/4000228359493.html?algo_pvid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496&algo_expid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496-3&btsid=0bb47aa615919925851524697e0623&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",4
4,US $14.07,34Pcs Universal Power Adapter 96W 12V To 24V Adjustable Portable Charger For Dell Toshiba Hp Asus Acer Laptops Eu-Plug,45 Sold,i learning i life-A Store,https://www.aliexpress.com/store/5063318,"https://www.aliexpress.com/item/4000013899836.html?s=p&ad_pvid=20200612130945854220041719880000937682_1&algo_pvid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496&algo_expid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496-4&btsid=0bb47aa615919925851524697e0623&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",5
5,US $15.80,Power-Adapter-Charger Laptop Universal Multifunctional 120W Adjustable DC AC 12V-24V,40 Sold,Suwang Store,https://www.aliexpress.com/store/5370052,"https://www.aliexpress.com/item/4000479173713.html?algo_pvid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496&algo_expid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496-5&btsid=0bb47aa615919925851524697e0623&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",6
6,US $20.99 - 21.99,Ingelon Charger Power-Adapter Laptops Acer Universal Portable 96W Dell Asus Lenovo Toshiba,39 Sold,Digital PY Store,https://www.aliexpress.com/store/2801093,"https://www.aliexpress.com/item/32951683532.html?algo_pvid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496&algo_expid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496-6&btsid=0bb47aa615919925851524697e0623&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",7
7,US $17.28 - 18.85,Car-Charger Power-Supply-Adapter Laptop Usb-Power Universal Multifunction 100W Mobile-Phone/notebook,77 Sold,AMARROW Official Store,https://www.aliexpress.com/store/1165358,"https://www.aliexpress.com/item/32327844257.html?algo_pvid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496&algo_expid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496-7&btsid=0bb47aa615919925851524697e0623&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",8
8,US $7.91,Adapter Power-Supply Apd-60hz-Charger Universal Laptop 19v 3.16a Samsung CPA09-004A PA-1600-66,174 Sold,Good product Store,https://www.aliexpress.com/store/1901691,"https://www.aliexpress.com/item/32850704130.html?algo_pvid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496&algo_expid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496-8&btsid=0bb47aa615919925851524697e0623&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",9
9,US $7.09,Charger Power-Supply-Adapter-Set Notebook Car Laptop Auto-Car-Adapter 8-Detachable-Plugs,159 Sold,KWOK Computer Accessories Store,https://www.aliexpress.com/store/1525243,"https://www.aliexpress.com/item/32790927876.html?algo_pvid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496&algo_expid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496-9&btsid=0bb47aa615919925851524697e0623&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",10
10,US $16,Flashcolor Computer-Adaptor Power-Supply Laptop Universal Notes EU for 100W Multifunctional,66 Sold,"Shen Zhen Ying Chao XIN Electronic Technology Co., LTD",https://www.aliexpress.com/store/911146,"https://www.aliexpress.com/item/32658572003.html?algo_pvid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496&algo_expid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496-10&btsid=0bb47aa615919925851524697e0623&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",11
11,US $8.94,Charger Laptop Adapter Power-Supply-Charger-Cord Notebook Universal for AC Envy4 HP,110 Sold,KWOK Computer Accessories Store,https://www.aliexpress.com/store/1525243,"https://www.aliexpress.com/item/32788932952.html?algo_pvid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496&algo_expid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496-11&btsid=0bb47aa615919925851524697e0623&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",12
12,US $12.99,Charger Power-Adapter V580 Universal Laptop Lenovo 20v 4.5a Thinkpad AC 90W for Sl530/T410si/T420si/..,6 Sold,Firstmax Accessories Inc.,https://www.aliexpress.com/store/1298030,"https://www.aliexpress.com/item/32948975447.html?algo_pvid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496&algo_expid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496-12&btsid=0bb47aa615919925851524697e0623&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",13
13,US $10.10,Connector-Plug Charger Power-Supply-Adapter Laptop Jack DC 34pcs Universal,76 Sold,Computer Idealhere Store,https://www.aliexpress.com/store/4376018,"https://www.aliexpress.com/item/4000021566216.html?algo_pvid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496&algo_expid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496-13&btsid=0bb47aa615919925851524697e0623&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",14
14,US $14.46,Power-Adapter Charger-Supply Notebook Laptop Universal 96W AC 24V for Ac110v-240/To/Dc,5 Sold,Sunfly Store,https://www.aliexpress.com/store/2800135,"https://www.aliexpress.com/item/4000014631608.html?algo_pvid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496&algo_expid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496-14&btsid=0bb47aa615919925851524697e0623&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",15
15,US $6.30,Plug Charger Power-Supply-Adapter Laptop Jack DC Universal Connectors,2 Sold,"Victor Electronics Tools Co., Limited.",https://www.aliexpress.com/store/118722,"https://www.aliexpress.com/item/32933063445.html?algo_pvid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496&algo_expid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496-15&btsid=0bb47aa615919925851524697e0623&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",16
16,US $13.99,Jack-Charger Connector-Plug Power-Adapter Universal Laptop/notebook Cable New DC,10 Sold,KeChun Store,https://www.aliexpress.com/store/639727,"https://www.aliexpress.com/item/32796908525.html?algo_pvid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496&algo_expid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496-16&btsid=0bb47aa615919925851524697e0623&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",17
17,US $8.55,Inverter Adapter-Cord Car-Charger Laptop Universal Power-Supply EU with for Eu-Plug 8xtip,17 Sold,Shop4649026 Store,https://www.aliexpress.com/store/4649026,"https://www.aliexpress.com/item/32970425247.html?algo_pvid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496&algo_expid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496-17&btsid=0bb47aa615919925851524697e0623&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",18
18,US $8.25,Laptop-Charger Power-Adapter Netbook Universal Toshiba 19v 3.42a Notepads 65W for High-Quality,145 Sold,KWOKKERK Laptop Charger Store,https://www.aliexpress.com/store/1091687,"https://www.aliexpress.com/item/32810112786.html?algo_pvid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496&algo_expid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496-18&btsid=0bb47aa615919925851524697e0623&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",19
19,US $28.99,Universal Laptop Charger Power-Supply Lenovo Notebook Macbook Portable Dell 96w-Type-C,9 Sold,Digital PY Store,https://www.aliexpress.com/store/2801093,"https://www.aliexpress.com/item/33056409857.html?algo_pvid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496&algo_expid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496-19&btsid=0bb47aa615919925851524697e0623&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",20
20,US $8.14,Power-Supply-Adapter Laptop Auto-Car-Charger Lenovo Universal DELL Samsung ASUS DC,40 Sold,EC-havana Store,https://www.aliexpress.com/store/4656068,"https://www.aliexpress.com/item/4000052060355.html?algo_pvid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496&algo_expid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496-20&btsid=0bb47aa615919925851524697e0623&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",21
21,US $6.21,Power-Adapter Laptop Universal Charger Stable for HP Home-Connector Office Plastic High-Compatibility,7 Sold,SPEEDER AND EFFECTIVE Store,https://www.aliexpress.com/store/2346279,"https://www.aliexpress.com/item/4000686069245.html?algo_pvid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496&algo_expid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496-21&btsid=0bb47aa615919925851524697e0623&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",22
22,US $10.50,Flashcolor Adapter Power-Charger Charging Universal 96W Notebook Laptop NEW for AC Eu/us/uk-plug,30 Sold,"Shen Zhen Ying Chao XIN Electronic Technology Co., LTD",https://www.aliexpress.com/store/911146,"https://www.aliexpress.com/item/32629663120.html?algo_pvid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496&algo_expid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496-22&btsid=0bb47aa615919925851524697e0623&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",23
23,US $8.65,Charging-Adapter Power-Charger Notebook Laptop Universal 80W for PC Auto DC L27 -2,31 Sold,E-Shocking,https://www.aliexpress.com/store/1332999,"https://www.aliexpress.com/item/32960043895.html?algo_pvid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496&algo_expid=6a7ff7f8-2db4-417e-a549-dfcbe73f9496-23&btsid=0bb47aa615919925851524697e0623&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",24
