,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $13,Charger Power-Adapter Lenovo Toshiba Laptop Acer Universal Samsung 19v 4.74a Dell 90W,1296 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/32597758635.html?algo_pvid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673&algo_expid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673-0&btsid=0b01114515890549760077651eb485&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",1
1,US $13.70 - 14.92,Portable Charger Power-Adapter Laptops Acer Universal Toshiba Dell Asus 24V 34pcs 96W,352 Sold,JUNZI'S Store,https://www.aliexpress.com/store/5227047,"https://www.aliexpress.com/item/4000116319127.html?algo_pvid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673&algo_expid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673-1&btsid=0b01114515890549760077651eb485&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",2
2,US $7.84,Universal Charger Adaptor Power-Supply-Adapter Adjustable 96W 24V 19V 20V DC 15V AC 18V,608 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/33002563321.html?algo_pvid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673&algo_expid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673-2&btsid=0b01114515890549760077651eb485&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",3
3,US $8,Charger Power-Adapter Laptop Lenovo Acer Thinkpad Universal Sony Samsung Toshiba 19v 4.74a,144 Sold,IMBARW Laptop Charger Store Store,https://www.aliexpress.com/store/5585197,"https://www.aliexpress.com/item/4000802085227.html?algo_pvid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673&algo_expid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673-3&btsid=0b01114515890549760077651eb485&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",4
4,US $7.84,Laptop-Adapter Power-Supply-Set Notebooks Led-Charger 8-Detachable-Plugs Adjustable Acer,243 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/4000269649106.html?algo_pvid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673&algo_expid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673-4&btsid=0b01114515890549760077651eb485&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",5
5,US $7.84,Power-Adapter-Charger Laptop Lenovo Universal Sony DELL ASUS DC 96W for Toshiba 4-5.5A,207 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/32941361090.html?algo_pvid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673&algo_expid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673-5&btsid=0b01114515890549760077651eb485&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",6
6,US $7.88 - 13.30,Charger Power-Adapter Toshiba Laptop Universal 19v 4.74a Lenovo Acer Samsung Dell Asus,3 Sold,jackie shen's store,https://www.aliexpress.com/store/505394,"https://www.aliexpress.com/item/32979767907.html?algo_pvid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673&algo_expid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673-6&btsid=0b01114515890549760077651eb485&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",7
7,US $9.70,Power-Adapter-Charger Laptop Lenovo Universal DELL ASUS 120W Sony DC for Toshiba 4-6A,90 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/32992952441.html?algo_pvid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673&algo_expid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673-7&btsid=0b01114515890549760077651eb485&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",8
8,US $7.84,Adapter Motor Notebook Power-Charger Laptop Eu-Plug Charging 775 Universal 795 for And,99 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/4000269668140.html?algo_pvid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673&algo_expid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673-8&btsid=0b01114515890549760077651eb485&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",9
9,US $6.02 - 8.43,Power-Charger-Adapter Laptop Universal Different-Connectors Optional-Power 96W with And,126 Sold,Shop4992103 Store,https://www.aliexpress.com/store/4992103,"https://www.aliexpress.com/item/4000053369113.html?algo_pvid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673&algo_expid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673-9&btsid=0b01114515890549760077651eb485&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",10
10,US $9.26,Power-Adapter-Charger Laptop Lenovo Universal ASUS Sony DELL DC 96W for Toshiba 4-5A,11 Sold,Good product Store,https://www.aliexpress.com/store/1901691,"https://www.aliexpress.com/item/32852511585.html?algo_pvid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673&algo_expid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673-10&btsid=0b01114515890549760077651eb485&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",11
11,US $12.99,Adapter Charger Notebook Laptop-Tips Universal All-In-One Lenovo Dell 34pcs for HP More,21 Sold,Digital PY Store,https://www.aliexpress.com/store/2801093,"https://www.aliexpress.com/item/4000253125083.html?algo_pvid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673&algo_expid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673-11&btsid=0b01114515890549760077651eb485&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",12
12,US $10.50,Charger Universal Laptop Power-Adapter 32-Connectors Lenovo Acer Dell-Hp 19v 4.74a Samsung,114 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/33003521931.html?algo_pvid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673&algo_expid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673-12&btsid=0b01114515890549760077651eb485&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",13
13,US $6.96,Charger Power-Supply-Adapter-Set Notebook Car Laptop Auto-Car-Adapter 8-Detachable-Plugs,92 Sold,KWOK Computer Accessories Store,https://www.aliexpress.com/store/1525243,"https://www.aliexpress.com/item/32790927876.html?algo_pvid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673&algo_expid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673-13&btsid=0b01114515890549760077651eb485&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",14
14,US $10.10,Connector-Plug Charger Power-Supply-Adapter Laptop Jack DC 34pcs Universal,34 Sold,Computer Idealhere Store,https://www.aliexpress.com/store/4376018,"https://www.aliexpress.com/item/4000021566216.html?algo_pvid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673&algo_expid=f7fcf26c-6a5d-4083-b3bd-485b10ec2673-14&btsid=0b01114515890549760077651eb485&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",15
