,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $12.96,Charger Power-Adapter Laptops Eu-Plug Acer Universal Adjustable Toshiba 96W Dell Asus,439 Sold,Your Offi-ce Club 666,https://www.aliexpress.com/store/2215126,"https://www.aliexpress.com/item/33035020392.html?algo_pvid=04a71a8a-d89f-430b-a17f-0bf3cfd3e46a&algo_expid=04a71a8a-d89f-430b-a17f-0bf3cfd3e46a-0&btsid=cb62b10c-a635-4c9d-aa48-81ab65c415d5&ws_ab_test=searchweb0_0,searchweb201602_7,searchweb201603_55",1
1,US $6.99,Power-Supply-Adapter-Set Notebook Auto-Car-Charger Laptop 8-Detachable-Plugs Universal,860 Sold,KWOKKERK Laptop Charger Store,https://www.aliexpress.com/store/1091687,"https://www.aliexpress.com/item/32810164959.html?algo_pvid=04a71a8a-d89f-430b-a17f-0bf3cfd3e46a&algo_expid=04a71a8a-d89f-430b-a17f-0bf3cfd3e46a-1&btsid=cb62b10c-a635-4c9d-aa48-81ab65c415d5&ws_ab_test=searchweb0_0,searchweb201602_7,searchweb201603_55",2
2,US $6.50,Power-Adapter-Charger Laptop Lenovo Universal Sony 96W DELL ASUS DC for Toshiba 4-5A,1263 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/32942144691.html?algo_pvid=04a71a8a-d89f-430b-a17f-0bf3cfd3e46a&algo_expid=04a71a8a-d89f-430b-a17f-0bf3cfd3e46a-2&btsid=cb62b10c-a635-4c9d-aa48-81ab65c415d5&ws_ab_test=searchweb0_0,searchweb201602_7,searchweb201603_55",3
3,US $6.16 - 9.24,CARPRIE Eu-Plug Notebook Power-Charger Laptop Ac Adapter Charging Universal 96W for Mar9,121 Sold,High Tech Paradise Store,https://www.aliexpress.com/store/2694024,"https://www.aliexpress.com/item/32799435466.html?algo_pvid=04a71a8a-d89f-430b-a17f-0bf3cfd3e46a&algo_expid=04a71a8a-d89f-430b-a17f-0bf3cfd3e46a-3&btsid=cb62b10c-a635-4c9d-aa48-81ab65c415d5&ws_ab_test=searchweb0_0,searchweb201602_7,searchweb201603_55",4
4,US $7.61,Laptop-Charger Power-Adapter Notepads Netbook Universal Toshiba 19v 3.42a 65W for High-Quality,369 Sold,KWOKKERK Laptop Charger Store,https://www.aliexpress.com/store/1091687,"https://www.aliexpress.com/item/32810112786.html?algo_pvid=04a71a8a-d89f-430b-a17f-0bf3cfd3e46a&algo_expid=04a71a8a-d89f-430b-a17f-0bf3cfd3e46a-4&btsid=cb62b10c-a635-4c9d-aa48-81ab65c415d5&ws_ab_test=searchweb0_0,searchweb201602_7,searchweb201603_55",5
5,US $9.02,Adapter Power-Charger Laptop G510 Lenovo T440 Z510 20v 4.5a with 90W AC Replacement Compatible,10 Sold,Dixing Store,https://www.aliexpress.com/store/2674011,"https://www.aliexpress.com/item/33059598132.html?algo_pvid=04a71a8a-d89f-430b-a17f-0bf3cfd3e46a&algo_expid=04a71a8a-d89f-430b-a17f-0bf3cfd3e46a-5&btsid=cb62b10c-a635-4c9d-aa48-81ab65c415d5&ws_ab_test=searchweb0_0,searchweb201602_7,searchweb201603_55",6
6,US $7.04,Flashcolor Laptop-Charger-Adapter Universal 96W AC DC 110-220v PC 20V/24V,58 Sold,"Shen Zhen Ying Chao XIN Electronic Technology Co., LTD",https://www.aliexpress.com/store/911146,"https://www.aliexpress.com/item/32500831234.html?algo_pvid=04a71a8a-d89f-430b-a17f-0bf3cfd3e46a&algo_expid=04a71a8a-d89f-430b-a17f-0bf3cfd3e46a-6&btsid=cb62b10c-a635-4c9d-aa48-81ab65c415d5&ws_ab_test=searchweb0_0,searchweb201602_7,searchweb201603_55",7
7,US $9.49,Laptop-Adapter Lenovo Charger ADLX65NDC3A 20v 3.25a 65W for Adlx65ncc3a/Adlx65ndc3a/Adp-65fd/..,20 Sold,Zoolhong Official Store,https://www.aliexpress.com/store/1729075,"https://www.aliexpress.com/item/32953345337.html?algo_pvid=04a71a8a-d89f-430b-a17f-0bf3cfd3e46a&algo_expid=04a71a8a-d89f-430b-a17f-0bf3cfd3e46a-7&btsid=cb62b10c-a635-4c9d-aa48-81ab65c415d5&ws_ab_test=searchweb0_0,searchweb201602_7,searchweb201603_55",8
8,US $7,Laptop Charger Power-Adapter Carbon Lenovo G410 G500 T440s X240x240s 20v 3.25a 65W E531,444 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/33016255329.html?algo_pvid=04a71a8a-d89f-430b-a17f-0bf3cfd3e46a&algo_expid=04a71a8a-d89f-430b-a17f-0bf3cfd3e46a-8&btsid=cb62b10c-a635-4c9d-aa48-81ab65c415d5&ws_ab_test=searchweb0_0,searchweb201602_7,searchweb201603_55",9
9,US $13.60,Charger Power-Adapter Lenovo Toshiba Laptop Acer Universal Samsung 19v 4.74a Dell 90W,1177 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/32597758635.html?algo_pvid=04a71a8a-d89f-430b-a17f-0bf3cfd3e46a&algo_expid=04a71a8a-d89f-430b-a17f-0bf3cfd3e46a-9&btsid=cb62b10c-a635-4c9d-aa48-81ab65c415d5&ws_ab_test=searchweb0_0,searchweb201602_7,searchweb201603_55",10
