,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $12.40,Charger Power-Adapter Lenovo Toshiba Laptop Acer Universal Samsung 19v 4.74a Dell Asus,1226 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/32597758635.html?algo_pvid=3ecbd196-3321-475c-bbf6-494a8f304680&algo_expid=3ecbd196-3321-475c-bbf6-494a8f304680-0&btsid=0bb47a2215824885747568052efb3b&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",1
1,US $6.50,Charger Power-Adapter Laptop Lenovo Acer Thinkpad Universal Sony Samsung Toshiba 19v 4.74a,93 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/4000269691078.html?algo_pvid=3ecbd196-3321-475c-bbf6-494a8f304680&algo_expid=3ecbd196-3321-475c-bbf6-494a8f304680-1&btsid=0bb47a2215824885747568052efb3b&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",2
2,US $6.50,Charger Adapter Laptop-Accessories Power-Supply Macbook Universal Adjustable 24v 96W,41 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/32995631277.html?algo_pvid=3ecbd196-3321-475c-bbf6-494a8f304680&algo_expid=3ecbd196-3321-475c-bbf6-494a8f304680-2&btsid=0bb47a2215824885747568052efb3b&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",3
3,US $6.99,Power-Supply-Adapter-Set Notebook Auto-Car-Charger Laptop Universal Adjustable 80W,873 Sold,KWOKKERK Laptop Charger Store,https://www.aliexpress.com/store/1091687,"https://www.aliexpress.com/item/32810164959.html?algo_pvid=3ecbd196-3321-475c-bbf6-494a8f304680&algo_expid=3ecbd196-3321-475c-bbf6-494a8f304680-3&btsid=0bb47a2215824885747568052efb3b&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",4
4,US $6.50,Power-Adapter-Charger Laptop Lenovo Universal Sony DELL ASUS 96W DC for Toshiba 4-5A,240 Sold,Suwang Store,https://www.aliexpress.com/store/5370052,"https://www.aliexpress.com/item/4000228359493.html?algo_pvid=3ecbd196-3321-475c-bbf6-494a8f304680&algo_expid=3ecbd196-3321-475c-bbf6-494a8f304680-4&btsid=0bb47a2215824885747568052efb3b&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",5
5,US $10.10,Connector-Plug Charger Power-Supply-Adapter Laptop Jack 34pcs DC Universal,62 Sold,Computer Idealhere Store,https://www.aliexpress.com/store/4376018,"https://www.aliexpress.com/item/4000021566216.html?algo_pvid=3ecbd196-3321-475c-bbf6-494a8f304680&algo_expid=3ecbd196-3321-475c-bbf6-494a8f304680-5&btsid=0bb47a2215824885747568052efb3b&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",6
6,US $6.50,Power-Adapter-Charger Laptop Lenovo Universal Sony DELL ASUS 96W DC for Toshiba 4-5.5A,48 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/32941361090.html?algo_pvid=3ecbd196-3321-475c-bbf6-494a8f304680&algo_expid=3ecbd196-3321-475c-bbf6-494a8f304680-6&btsid=0bb47a2215824885747568052efb3b&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",7
7,US $41.90,Third Generation LCD Smart Universal AC Charger Laptop Adapter for HP/DELL/Samsung/Lenovo/Asus/ACER notebook with USB for Phone,31 Sold,,,"https://www.aliexpress.com/item/32619544738.html?s=p&algo_pvid=3ecbd196-3321-475c-bbf6-494a8f304680&algo_expid=3ecbd196-3321-475c-bbf6-494a8f304680-7&btsid=0bb47a2215824885747568052efb3b&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",8
8,US $17.28 - 18.85,Car-Charger-Adapter Universal Notebook/mobile-Phone Travel 100w for Universal/Power-charger/And/15connector,75 Sold,AMARROW Official Store,https://www.aliexpress.com/store/1165358,"https://www.aliexpress.com/item/1791748370.html?algo_pvid=3ecbd196-3321-475c-bbf6-494a8f304680&algo_expid=3ecbd196-3321-475c-bbf6-494a8f304680-8&btsid=0bb47a2215824885747568052efb3b&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",9
9,US $42.90,Power-Supply Car-Charger Phone Laptop-Adapter-90w Smart Universal Third-Generation LCD,101 Sold,"Shenzhen Crture Technology Co., Ltd",https://www.aliexpress.com/store/421091,"https://www.aliexpress.com/item/32617572014.html?algo_pvid=3ecbd196-3321-475c-bbf6-494a8f304680&algo_expid=3ecbd196-3321-475c-bbf6-494a8f304680-9&btsid=0bb47a2215824885747568052efb3b&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",10
