,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $8.29 - 8.74,Universal Laptop Low-Energy-Adapter Charger Thinkpad Adjustable Ibm/lenovo for Output-Voltage,1 Sold,Shop4992103 Store,https://www.aliexpress.com/store/4992103,"https://www.aliexpress.com/item/4000053311881.html?algo_pvid=481d4b59-b74d-47d1-8b1b-78add49532db&algo_expid=481d4b59-b74d-47d1-8b1b-78add49532db-0&btsid=0b86d81615866357789775998edd20&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",1
1,US $8.23 - 8.46,Universal 96W Power Supply Charger for PC Laptop 12V-24V AC/DC Power Adapter,1 Sold,3C Products Store,https://www.aliexpress.com/store/4477015,"https://www.aliexpress.com/item/4000516453555.html?algo_pvid=481d4b59-b74d-47d1-8b1b-78add49532db&algo_expid=481d4b59-b74d-47d1-8b1b-78add49532db-1&btsid=0b86d81615866357789775998edd20&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",2
2,US $6,Power-Adapter-Charger Laptop Lenovo Universal DELL ASUS DC 96W 5A 4-5.5A Sony AC 20V/24V,2 Sold,IMBARW Laptop Charger Store Store,https://www.aliexpress.com/store/5585197,"https://www.aliexpress.com/item/4000802021757.html?algo_pvid=481d4b59-b74d-47d1-8b1b-78add49532db&algo_expid=481d4b59-b74d-47d1-8b1b-78add49532db-2&btsid=0b86d81615866357789775998edd20&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",3
3,US $12.99,Adapter Charger Notebook Laptop-Tips Universal Lenovo Dell More 34pcs for HP All-In-One,10 Sold,Digital PY Store,https://www.aliexpress.com/store/2801093,"https://www.aliexpress.com/item/4000253125083.html?algo_pvid=481d4b59-b74d-47d1-8b1b-78add49532db&algo_expid=481d4b59-b74d-47d1-8b1b-78add49532db-3&btsid=0b86d81615866357789775998edd20&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",4
4,US $14.79,Adapter Charger Notebook Power Lenovo Universal 120W New for DC AC Replacement,10 Sold,POR 3C FUN Store,https://www.aliexpress.com/store/2883133,"https://www.aliexpress.com/item/4000018022741.html?algo_pvid=481d4b59-b74d-47d1-8b1b-78add49532db&algo_expid=481d4b59-b74d-47d1-8b1b-78add49532db-4&btsid=0b86d81615866357789775998edd20&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",5
5,US $15.73,Portable Charger Power-Adapter Laptops Acer Universal Toshiba Dell Asus Eu-Plug 24V 34pcs,1438 Sold,Your Offi-ce Club 666,https://www.aliexpress.com/store/2215126,"https://www.aliexpress.com/item/33035020392.html?algo_pvid=481d4b59-b74d-47d1-8b1b-78add49532db&algo_expid=481d4b59-b74d-47d1-8b1b-78add49532db-5&btsid=0b86d81615866357789775998edd20&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",6
6,US $6.46,Power-Adapter-Charger Laptop Lenovo Universal DELL ASUS DC 96W for Sony Toshiba AC 20V/24V,106 Sold,"Shen Zhen Ying Chao XIN Electronic Technology Co., LTD",https://www.aliexpress.com/store/911146,"https://www.aliexpress.com/item/32631213146.html?algo_pvid=481d4b59-b74d-47d1-8b1b-78add49532db&algo_expid=481d4b59-b74d-47d1-8b1b-78add49532db-6&btsid=0b86d81615866357789775998edd20&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",7
7,US $9.80,Laptop-Charger-Adapter Acer Universal Lenovo Toshiba Asus 90W 19v 4.74a for Sony,20 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/4000390794131.html?algo_pvid=481d4b59-b74d-47d1-8b1b-78add49532db&algo_expid=481d4b59-b74d-47d1-8b1b-78add49532db-7&btsid=0b86d81615866357789775998edd20&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",8
8,US $12.80,19V 4.74A 90W Universal Power Adapter Charger For Acer Asus Dell HP Lenovo Samsung Toshiba Laptop 18.5V 19.5V 20V,1252 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/32597758635.html?s=p&ad_pvid=20200411130939482758818998440001315174_1&algo_pvid=481d4b59-b74d-47d1-8b1b-78add49532db&algo_expid=481d4b59-b74d-47d1-8b1b-78add49532db-8&btsid=0b86d81615866357789775998edd20&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",9
9,US $6.11,Adapter Motor Notebook Power-Charger Laptop Charging Universal Eu-Plug for And 555/775/795/Motor,41 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/4000269668140.html?algo_pvid=481d4b59-b74d-47d1-8b1b-78add49532db&algo_expid=481d4b59-b74d-47d1-8b1b-78add49532db-9&btsid=0b86d81615866357789775998edd20&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",10
