,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $7.80 - 13.16,Charger Power-Adapter Toshiba Laptop Acer Universal Samsung 19v 4.74a Dell Asus Lenovo,7 Sold,jackie shen's store,https://www.aliexpress.com/store/505394,"https://www.aliexpress.com/item/32979767907.html?algo_pvid=06fe0179-3572-4588-b0ce-4a48758678b5&algo_expid=06fe0179-3572-4588-b0ce-4a48758678b5-0&btsid=0bb47a1a15856853906266006ed325&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",1
1,US $7.89 - 8.32,Universal Laptop Charger Thinkpad Ibm/lenovo Low-Energy-Adapter for Adjustable Output-Voltage,1 Sold,Shop4992103 Store,https://www.aliexpress.com/store/4992103,"https://www.aliexpress.com/item/4000053311881.html?algo_pvid=06fe0179-3572-4588-b0ce-4a48758678b5&algo_expid=06fe0179-3572-4588-b0ce-4a48758678b5-1&btsid=0bb47a1a15856853906266006ed325&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",2
2,US $13.29,Charger Power-Adapter Laptops Acer Universal Adjustable Hp Toshiba 96W Dell Asus 24V,1394 Sold,Your Offi-ce Club 666,https://www.aliexpress.com/store/2215126,"https://www.aliexpress.com/item/33035020392.html?algo_pvid=06fe0179-3572-4588-b0ce-4a48758678b5&algo_expid=06fe0179-3572-4588-b0ce-4a48758678b5-2&btsid=0bb47a1a15856853906266006ed325&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",3
3,US $8.07 - 9.50,Charger Notebook Power-Supply Acer Aspire Adapers Computer Travelmate 19V 90W for Ferrari,6 Sold,Electronic overseas online shopping,https://www.aliexpress.com/store/1945312,"https://www.aliexpress.com/item/32873155086.html?algo_pvid=06fe0179-3572-4588-b0ce-4a48758678b5&algo_expid=06fe0179-3572-4588-b0ce-4a48758678b5-3&btsid=0bb47a1a15856853906266006ed325&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",4
4,US $6.72,Charger Laptop UX21E UX31 Asus Zenbook Adapter Power-Supply 19v 2.37a AC for Ux21/Ux21e/Ux31/..,4 Sold,Leslie ConsumerElectronics Store,https://www.aliexpress.com/store/714715,"https://www.aliexpress.com/item/32918342338.html?algo_pvid=06fe0179-3572-4588-b0ce-4a48758678b5&algo_expid=06fe0179-3572-4588-b0ce-4a48758678b5-4&btsid=0bb47a1a15856853906266006ed325&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",5
5,US $9.60,Power-Adapter-Charger Toshiba Laptop Universal Sony ASUS DC for Eu-Plug AC 20v/24v,6 Sold,JETTING Digital Store,https://www.aliexpress.com/store/1818041,"https://www.aliexpress.com/item/32807346118.html?algo_pvid=06fe0179-3572-4588-b0ce-4a48758678b5&algo_expid=06fe0179-3572-4588-b0ce-4a48758678b5-5&btsid=0bb47a1a15856853906266006ed325&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",6
6,US $6.11,Power-Adapter-Charger Toshiba Laptop Lenovo Universal Sony DELL ASUS DC for 4-5.5A 96W,104 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/32941361090.html?algo_pvid=06fe0179-3572-4588-b0ce-4a48758678b5&algo_expid=06fe0179-3572-4588-b0ce-4a48758678b5-6&btsid=0bb47a1a15856853906266006ed325&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",7
7,US $8.47,Laptop Charger Power-Adapter B570 Lenovo Z500 20v 3.25a AC for Ibm/Z500/B470/..,3 Sold,Pioneerpet store,https://www.aliexpress.com/store/1078001,"https://www.aliexpress.com/item/4000007355769.html?algo_pvid=06fe0179-3572-4588-b0ce-4a48758678b5&algo_expid=06fe0179-3572-4588-b0ce-4a48758678b5-7&btsid=0bb47a1a15856853906266006ed325&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",8
8,US $7.28 - 12.69,Charger Power-Adapter Lenovo Toshiba Laptop Acer Universal Samsung 19v 4.74a Dell Asus,80 Sold,CoolEra Store,https://www.aliexpress.com/store/4491031,"https://www.aliexpress.com/item/32993977479.html?algo_pvid=06fe0179-3572-4588-b0ce-4a48758678b5&algo_expid=06fe0179-3572-4588-b0ce-4a48758678b5-8&btsid=0bb47a1a15856853906266006ed325&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",9
9,US $9.58,JIGU Adapter Laptop-Charger Power-Supply 19v 4.74a Asus Ac 90W for Laptop-charger/Adp-90ab/Adp-90cd/..,2 Sold,Laptop accessories sales Store,https://www.aliexpress.com/store/510567,"https://www.aliexpress.com/item/33028983475.html?algo_pvid=06fe0179-3572-4588-b0ce-4a48758678b5&algo_expid=06fe0179-3572-4588-b0ce-4a48758678b5-9&btsid=0bb47a1a15856853906266006ed325&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",10
10,US $6.11,Charger Power-Adapter Laptop Lenovo Acer Universal Toshiba 19v 4.74a DELL ASUS 90W Thinkpad,144 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/4000269691078.html?algo_pvid=06fe0179-3572-4588-b0ce-4a48758678b5&algo_expid=06fe0179-3572-4588-b0ce-4a48758678b5-10&btsid=0bb47a1a15856853906266006ed325&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",11
11,US $12.83 - 13.50,Charger Power-Adapter Laptops Acer Universal Portable Toshiba 96W Dell Asus 24V 34pcs,198 Sold,JUNZI'S Store,https://www.aliexpress.com/store/5227047,"https://www.aliexpress.com/item/4000116319127.html?algo_pvid=06fe0179-3572-4588-b0ce-4a48758678b5&algo_expid=06fe0179-3572-4588-b0ce-4a48758678b5-11&btsid=0bb47a1a15856853906266006ed325&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",12
