,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $6.50,Power-Adapter-Charger Laptop Lenovo Universal Sony Toshiba 96W DELL ASUS DC for 4-5A,265 Sold,Suwang Store,https://www.aliexpress.com/store/5370052,"https://www.aliexpress.com/item/4000228359493.html?algo_pvid=12b1974c-fa56-4d0e-9461-77a949037f80&algo_expid=12b1974c-fa56-4d0e-9461-77a949037f80-0&btsid=0b86d81915827477726436241e7cf5&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",1
1,US $6.50,Charger Adapter Laptop-Accessories Power-Supply Macbook Universal Adjustable 96W 24v,43 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/32995631277.html?algo_pvid=12b1974c-fa56-4d0e-9461-77a949037f80&algo_expid=12b1974c-fa56-4d0e-9461-77a949037f80-1&btsid=0b86d81915827477726436241e7cf5&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",2
2,US $12.40,Charger Power-Adapter Lenovo Toshiba Laptop Acer Universal HP Samsung 19v 4.74a Dell,1237 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/32597758635.html?algo_pvid=12b1974c-fa56-4d0e-9461-77a949037f80&algo_expid=12b1974c-fa56-4d0e-9461-77a949037f80-2&btsid=0b86d81915827477726436241e7cf5&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",3
3,US $7.81,AC Adapter Power-Supply Apd-60hz-Charger Universal Laptop AD-6019 Samsung CPA09-004A,200 Sold,Good product Store,https://www.aliexpress.com/store/1901691,"https://www.aliexpress.com/item/32850704130.html?algo_pvid=12b1974c-fa56-4d0e-9461-77a949037f80&algo_expid=12b1974c-fa56-4d0e-9461-77a949037f80-3&btsid=0b86d81915827477726436241e7cf5&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",4
4,US $6.50,Universal Charger Adaptor Power-Supply-Adapter Adjustable 96W 24v 4a 20V 15V DC 19V 18V,511 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/33002563321.html?algo_pvid=12b1974c-fa56-4d0e-9461-77a949037f80&algo_expid=12b1974c-fa56-4d0e-9461-77a949037f80-4&btsid=0b86d81915827477726436241e7cf5&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",5
5,US $10.10,Connector-Plug Charger Power-Supply-Adapter Conversion-Head Laptop Jack DC 34pcs,65 Sold,Computer Idealhere Store,https://www.aliexpress.com/store/4376018,"https://www.aliexpress.com/item/4000021566216.html?algo_pvid=12b1974c-fa56-4d0e-9461-77a949037f80&algo_expid=12b1974c-fa56-4d0e-9461-77a949037f80-5&btsid=0b86d81915827477726436241e7cf5&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",6
6,US $8.61 - 8.62,Power-Adapter Notebook Laptop Universal Supply Adjustable 12-24V 96W for Multifunctional,5 Sold,E-3C Store,https://www.aliexpress.com/store/4724004,"https://www.aliexpress.com/item/4000088592489.html?algo_pvid=12b1974c-fa56-4d0e-9461-77a949037f80&algo_expid=12b1974c-fa56-4d0e-9461-77a949037f80-6&btsid=0b86d81915827477726436241e7cf5&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",7
7,US $9.49,Zoolhong Laptop Adapter Charger Lenovo 20v 2.25a for Ideapad/310/110/..,13 Sold,Zoolhong Official Store,https://www.aliexpress.com/store/1729075,"https://www.aliexpress.com/item/33030480620.html?algo_pvid=12b1974c-fa56-4d0e-9461-77a949037f80&algo_expid=12b1974c-fa56-4d0e-9461-77a949037f80-7&btsid=0b86d81915827477726436241e7cf5&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",8
8,US $6.34 - 9.51,CARPRIE Eu-Plug Notebook Power-Charger Laptop Ac Adapter Charging Universal 96W for Mar9,143 Sold,High Tech Paradise Store,https://www.aliexpress.com/store/2694024,"https://www.aliexpress.com/item/32799435466.html?algo_pvid=12b1974c-fa56-4d0e-9461-77a949037f80&algo_expid=12b1974c-fa56-4d0e-9461-77a949037f80-8&btsid=0b86d81915827477726436241e7cf5&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",9
9,US $41.90,Third Generation LCD Smart Universal AC Charger Laptop Adapter for HP/DELL/Samsung/Lenovo/Asus/ACER notebook with USB for Phone,31 Sold,,,"https://www.aliexpress.com/item/32619544738.html?s=p&algo_pvid=12b1974c-fa56-4d0e-9461-77a949037f80&algo_expid=12b1974c-fa56-4d0e-9461-77a949037f80-9&btsid=0b86d81915827477726436241e7cf5&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",10
10,US $17.28 - 18.85,Car-Charger-Adapter Travel Universal Notebook/mobile-Phone 100w for Universal/Power-charger/And/15connector,75 Sold,AMARROW Official Store,https://www.aliexpress.com/store/1165358,"https://www.aliexpress.com/item/1791748370.html?algo_pvid=12b1974c-fa56-4d0e-9461-77a949037f80&algo_expid=12b1974c-fa56-4d0e-9461-77a949037f80-10&btsid=0b86d81915827477726436241e7cf5&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",11
11,US $6.99,Laptop-Notebook-Adapter Computer-Charger Auto-Power-Supply-Set 8-Detachable-Plugs Universal,147 Sold,KWOK Computer Accessories Store,https://www.aliexpress.com/store/1525243,"https://www.aliexpress.com/item/32788890852.html?algo_pvid=12b1974c-fa56-4d0e-9461-77a949037f80&algo_expid=12b1974c-fa56-4d0e-9461-77a949037f80-11&btsid=0b86d81915827477726436241e7cf5&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",12
12,US $12.30 - 15.50,Connectors Inverter Car-Charger Laptop Universal Adapter-Cord Power-Supply 120W,24 Sold,XIBERIA Global Flagship Store,https://www.aliexpress.com/store/1954332,"https://www.aliexpress.com/item/4000168015123.html?algo_pvid=12b1974c-fa56-4d0e-9461-77a949037f80&algo_expid=12b1974c-fa56-4d0e-9461-77a949037f80-12&btsid=0b86d81915827477726436241e7cf5&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",13
13,US $12.96,Inverter Adapter-Cord Car-Charger Power-Supply Laptop Universal EU with for Eu-Plug 8xtip,111 Sold,Enjoying+o Store,https://www.aliexpress.com/store/3871076,"https://www.aliexpress.com/item/32888788992.html?algo_pvid=12b1974c-fa56-4d0e-9461-77a949037f80&algo_expid=12b1974c-fa56-4d0e-9461-77a949037f80-13&btsid=0b86d81915827477726436241e7cf5&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",14
14,US $11.44,Replacement Laptop-Adapter Charger Notebook Power Lenovo Universal for 120W DC,83 Sold,FastMarket Store,https://www.aliexpress.com/store/2670063,"https://www.aliexpress.com/item/33048089282.html?algo_pvid=12b1974c-fa56-4d0e-9461-77a949037f80&algo_expid=12b1974c-fa56-4d0e-9461-77a949037f80-14&btsid=0b86d81915827477726436241e7cf5&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",15
