,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $13.46,Portable Charger Power-Adapter Laptops Eu-Plug Acer Universal Toshiba 96W Dell Hp Asus,1126 Sold,Your Offi-ce Club 666,https://www.aliexpress.com/store/2215126,"https://www.aliexpress.com/item/33035020392.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-0&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",1
1,US $6.50,Power-Adapter-Charger Laptop Lenovo Universal Sony 96W DELL ASUS DC for Toshiba 4-5A,110 Sold,Suwang Store,https://www.aliexpress.com/store/5370052,"https://www.aliexpress.com/item/4000228359493.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-1&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",2
2,US $11.28 - 11.47,AC Adapter Power-Supply Notebook Car-Charger Laptop Universal 100W DC in 5A,202 Sold,Ur Pro Digital Store,https://www.aliexpress.com/store/4998150,"https://www.aliexpress.com/item/33055562905.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-2&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",3
3,US $11.40,Charger Power-Adapter Lenovo Toshiba Laptop Acer Universal Samsung 19v 4.74a Dell 90W,1192 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/32597758635.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-3&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",4
4,US $9.84,Connector-Plug Charger Power-Supply-Adapter Laptop Jack DC 34pcs Universal,49 Sold,Computer Idealhere Store,https://www.aliexpress.com/store/4376018,"https://www.aliexpress.com/item/4000021566216.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-4&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",5
5,US $6.17,Charger Power-Adapter Laptop Lenovo Acer Thinkpad Universal Sony Samsung Toshiba 19v 4.74a,52 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/4000269691078.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-5&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",6
6,US $17.28 - 18.85,Car-Charger-Adapter Travel Universal 100w Notebook/mobile-Phone for Universal/Power-charger/And/15connector,65 Sold,AMARROW Official Store,https://www.aliexpress.com/store/1165358,"https://www.aliexpress.com/item/1791748370.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-6&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",7
7,US $7.23,Power Laptop-Adapter Notebook-Charger RV411 RV515 R530 Samsung 19v 3.16a R540 for R429/Rv411/R428/..,611 Sold,KWOKKERK Laptop Charger Store,https://www.aliexpress.com/store/1091687,"https://www.aliexpress.com/item/32601553379.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-7&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",8
8,US $6.50,Power-Adapter-Charger Laptop Lenovo Universal 96W DELL ASUS 20V/24V DC for Sony Toshiba,39 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/32941361090.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-8&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",9
9,US $17.28 - 18.85,Car-Charger Power-Supply-Adapter Laptop Universal Multifunction 100W Usb-Power Mobile-Phone/notebook,69 Sold,AMARROW Official Store,https://www.aliexpress.com/store/1165358,"https://www.aliexpress.com/item/32327844257.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-9&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",10
10,US $14.39,Ingelon Car Laptop Charger Notebook Power-Adapter Universal Lader Portable 80W 24v DC,134 Sold,Digital PY Store,https://www.aliexpress.com/store/2801093,"https://www.aliexpress.com/item/32954653412.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-10&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",11
11,US $6.80,Power-Laptop-Adapter 65w Charger P530 19v 3.16a Samsung R540 R530-Series for P460/P530/Q430/..,99 Sold,KWOK Computer Accessories Store,https://www.aliexpress.com/store/1525243,"https://www.aliexpress.com/item/32791099012.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-11&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",12
12,US $6.07 - 9.11,CARPRIE Eu-Plug Notebook Power-Charger Laptop Ac Adapter Charging Universal 96W for Mar9,152 Sold,High Tech Paradise Store,https://www.aliexpress.com/store/2694024,"https://www.aliexpress.com/item/32799435466.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-12&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",13
13,US $6.17,Laptop-Adapter Power-Supply-Set Notebooks Led-Charger Adjustable Acer Universal Dell,65 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/4000269649106.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-13&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",14
14,US $6.63,Laptop-Adapter-Charger Power Pc 1005 X101CH 19v 2.1a Asus 1001PX AC for Eeepc X101ch/T101h/1005hab,61 Sold,KWOKKERK Laptop Charger Store,https://www.aliexpress.com/store/1091687,"https://www.aliexpress.com/item/32814207406.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-14&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",15
15,US $10.63 - 11.09,DC In Car Charger Notebook Universal AC Adapter Power Supply For Laptop 100W 5A,29 Sold,3C Fill-in U Store,https://www.aliexpress.com/store/5012049,"https://www.aliexpress.com/item/33043866070.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-15&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",16
16,US $9.43,Adapter Notebook Power-Charger Laptop Universal 96W Adjustable AC for Output-Voltage,21 Sold,Ecosin2 Electronic Store,https://www.aliexpress.com/store/2697036,"https://www.aliexpress.com/item/32800581456.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-16&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",17
17,US $11.09,Laptop Charger Power-Adapter NP300V5A Samsung Rv520 19v for Np300e5a/Np300e5a-a01u/Np300v5a/Np350u2b,8 Sold,Geris Store,https://www.aliexpress.com/store/222524,"https://www.aliexpress.com/item/32379610577.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-17&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",18
18,US $6.50,Laptop-Notebook-Adapter Computer-Charger Auto-Power-Supply-Set Universal 8-Detachable-Plugs,141 Sold,KWOK Computer Accessories Store,https://www.aliexpress.com/store/1525243,"https://www.aliexpress.com/item/32788890852.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-18&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",19
19,US $9.86,Charger Power-Adapter Factory-Direct Dell 45W Laptop for Xps 12-13/13r/13z/..,45 Sold,Pipi's power adapter supermarket,https://www.aliexpress.com/store/1757402,"https://www.aliexpress.com/item/32810345762.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-19&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",20
20,US $10.64,Laptop Charger Power-Adapter S200L X202E ASUS 19V EU 33W for Adp-33aw/S200e/X202e/..,345 Sold,Smma Store,https://www.aliexpress.com/store/3253041,"https://www.aliexpress.com/item/32865455717.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-20&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",21
21,US $7.88,AC Adapter Power-Supply-Charger Notebook Laptop Computer-Charging Universal Black 96W,32 Sold,niceol Store,https://www.aliexpress.com/store/932203,"https://www.aliexpress.com/item/32964185065.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-21&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",22
22,US $11.27,Replacement Charger Laptop-Adapter Notebook Power Lenovo Universal 120W for DC,71 Sold,FastMarket Store,https://www.aliexpress.com/store/2670063,"https://www.aliexpress.com/item/33048089282.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-22&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",23
23,US $12.65,Inverter Adapter-Cord Car-Charger Power-Supply Laptop Universal with 8xtip EU for Eu-Plug,145 Sold,Enjoying+o Store,https://www.aliexpress.com/store/3871076,"https://www.aliexpress.com/item/32888788992.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-23&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",24
24,US $19.04,Charger Power-Adapter C Laptop Lenovo Huawei Xiaomi Dell Usb-Type Universal Asus-Hp 65W,126 Sold,wellendorff Charger Adapter Factory Store,https://www.aliexpress.com/store/4655024,"https://www.aliexpress.com/item/32979941604.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-24&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",25
25,US $18.69 - 22.81,Power-Adapter Laptop Pd-Charger Macbook A1706 Type-C iPhone iPad Pro 87W USB-C 29W 61W,247 Sold,Adapter Charger Factory Direct Store,https://www.aliexpress.com/store/5063047,"https://www.aliexpress.com/item/4000197977390.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-25&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",26
26,US $7,Power-Adapter-Charger Laptop Sony Vaio AC for Pcg-61511l/Pcg-61611l/Pcg-71318l/.. 90W,31 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/32962599561.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-26&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",27
27,US $42.90,Power-Supply Car-Charger Laptop-Adapter-90w Multifunctional Smart Universal Third-Generation,113 Sold,"Shenzhen Crture Technology Co., Ltd",https://www.aliexpress.com/store/421091,"https://www.aliexpress.com/item/32617572014.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-27&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",28
28,US $10.57 - 12.01,Computer-Charger Adapter Power-Supply Notebook Laptop Lenovo Universal Samsung 96W DELL,55 Sold,500 Orders A Day Store,https://www.aliexpress.com/store/5039173,"https://www.aliexpress.com/item/33037121126.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-28&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",29
29,US $10.58,Laptop-Charger-Adapter Power-Supply X202E UX32A Asus Zenbook ADP-45BW 19V 45W for Ux305/Ux21a/Ux32a/..,288 Sold,Smma Store,https://www.aliexpress.com/store/3253041,"https://www.aliexpress.com/item/32957714358.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-29&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",30
30,US $7.62,AC Adapter Power-Supply Apd-60hz-Charger Universal Laptop PA-1600-66 AD-6019 19v 3.16a,204 Sold,Good product Store,https://www.aliexpress.com/store/1901691,"https://www.aliexpress.com/item/32850704130.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-30&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",31
31,US $14.79,Asus Power-Charger Laptop Ac Adapter K53E K53S X550C K52F E200H X555L 45W F551C 19V,22 Sold,"Shenzhen NewNet Expansion Trading Co., Ltd Store",https://www.aliexpress.com/store/119025,"https://www.aliexpress.com/item/4000395323626.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-31&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",32
32,US $11.88,AC Adapter Battery-Charger RV511 Universal Samsung Laptop Power-Cord 19V 60W for Np-rv408/Rv511/Np-rv515/..,3 Sold,Express Technology Store,https://www.aliexpress.com/store/327109,"https://www.aliexpress.com/item/1551834155.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-32&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",33
33,US $8.14,Power-Supply-Adapter Laptop Usb-Port Auto-Car-Charger 8-Detachable-Plugs Lenovo Universal,33 Sold,EC-havana Store,https://www.aliexpress.com/store/4656068,"https://www.aliexpress.com/item/4000052060355.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-33&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",34
34,US $6.09 - 9.13,CARPRIE Adapter Notebook Power-Charger Laptop Universal Factory-Price 96W for Mar9/Professional/Factory-price/Drop-shipping,10 Sold,High Tech Paradise Store,https://www.aliexpress.com/store/2694024,"https://www.aliexpress.com/item/32797226875.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-34&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",35
35,US $9.87,Flashcolor AC Adapter Notebook Power-Charger Laptop Universal 96W Charging NEW for Eu/us/uk-plug,37 Sold,"Shen Zhen Ying Chao XIN Electronic Technology Co., LTD",https://www.aliexpress.com/store/911146,"https://www.aliexpress.com/item/32629663120.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-35&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",36
36,US $8.99,Charger Laptop-Adapter Toshiba Power-Supply Acer Universal 19v 3.42a ASUS 65W for Gateway,2 Sold,KANGDA Digital Technology's store,https://www.aliexpress.com/store/909161,"https://www.aliexpress.com/item/32348151781.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-36&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",37
37,US $19.97,Laptop-Adapter-Charger 5175 12-Latitude DELL 45W USB for XPS 13/9365/9370/..,25 Sold,CHLOLMY Store,https://www.aliexpress.com/store/5122095,"https://www.aliexpress.com/item/4000285883522.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-37&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",38
38,US $8.97,Laptop Charger Power-Supply Ac Adapter L300 L500-1EN Toshiba Satellite A200 PA3714U-1ACA,50 Sold,Shop3714002 Store,https://www.aliexpress.com/store/3714002,"https://www.aliexpress.com/item/33024701501.html?algo_pvid=63537807-9b8b-4a8e-808b-720358d8ed95&algo_expid=63537807-9b8b-4a8e-808b-720358d8ed95-38&btsid=ddf3fe3a-52dc-4bbe-923f-28f857dc48a4&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_53",39
