,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $6.40,19V 4.74A 90W Laptop AC Universal Power Adapter Charger for Acer ASUS DELL Thinkpad Lenovo Sony Toshiba Samsung Laptop,85 Sold,IMBARW Laptop Charger Store Store,https://www.aliexpress.com/store/5585197,"https://www.aliexpress.com/item/4000802085227.html?algo_pvid=eeacdc6b-cd30-4991-8423-896a2ed77650&algo_expid=eeacdc6b-cd30-4991-8423-896a2ed77650-0&btsid=0bb47a2215874997769318584ebf99&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",1
1,US $9.50,19V 3.42A 65W Universal Laptop Power Adapter Charger for Lenovo Asus Acer Dell HP Samsung Toshiba Laptop with 28 Connectors,3 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/4000801699996.html?algo_pvid=eeacdc6b-cd30-4991-8423-896a2ed77650&algo_expid=eeacdc6b-cd30-4991-8423-896a2ed77650-1&btsid=0bb47a2215874997769318584ebf99&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",2
2,US $14.30 - 15.11,34Pcs Universal Power Adapter 96W 12V To 24V Adjustable Portable Charger For Dell Toshiba Hp Asus Acer Laptops Eu-Plug,250 Sold,JUNZI'S Store,https://www.aliexpress.com/store/5227047,"https://www.aliexpress.com/item/4000116319127.html?algo_pvid=eeacdc6b-cd30-4991-8423-896a2ed77650&algo_expid=eeacdc6b-cd30-4991-8423-896a2ed77650-2&btsid=0bb47a2215874997769318584ebf99&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",3
3,US $6.24,DC 12V/15V/16V/18V/19V/20V/24V 4-5.5A 96W Laptop AC Universal Power Adapter Charger for ASUS DELL Lenovo Sony Toshiba Laptop,145 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/32941361090.html?algo_pvid=eeacdc6b-cd30-4991-8423-896a2ed77650&algo_expid=eeacdc6b-cd30-4991-8423-896a2ed77650-3&btsid=0bb47a2215874997769318584ebf99&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",4
4,US $6.17,96W Notebook Adapter 12V 15V 16V 18V 19V 4.5A 20V 24V 4A AC DC Adaptor Adjustable Power Supply Adapter Universal Charger,483 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/33002563321.html?algo_pvid=eeacdc6b-cd30-4991-8423-896a2ed77650&algo_expid=eeacdc6b-cd30-4991-8423-896a2ed77650-4&btsid=0bb47a2215874997769318584ebf99&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",5
5,US $6.17,Universal Laptop Adapter 96W LED Charger Adjustable Power Supply Set 8 Detachable Plugs For Notebooks Dell HP Toshiba Acer Asus,141 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/4000269649106.html?algo_pvid=eeacdc6b-cd30-4991-8423-896a2ed77650&algo_expid=eeacdc6b-cd30-4991-8423-896a2ed77650-5&btsid=0bb47a2215874997769318584ebf99&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",6
6,US $9.40,DC 12V/15V/16V/18V/19V/20V/24V 4-6A 120W Laptop AC Universal Power Adapter Charger for ASUS DELL Lenovo Sony Toshiba Laptop,74 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/32992952441.html?algo_pvid=eeacdc6b-cd30-4991-8423-896a2ed77650&algo_expid=eeacdc6b-cd30-4991-8423-896a2ed77650-6&btsid=0bb47a2215874997769318584ebf99&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",7
7,US $6.40,DC 12V/15V/16V/18V/19V/20V/24V 4-5.5A 96W Laptop AC Universal Power Adapter Charger ASUS DELL Lenovo Sony Toshiba Laptop,14 Sold,IMBARW Laptop Charger Store Store,https://www.aliexpress.com/store/5585197,"https://www.aliexpress.com/item/4000802021757.html?algo_pvid=eeacdc6b-cd30-4991-8423-896a2ed77650&algo_expid=eeacdc6b-cd30-4991-8423-896a2ed77650-7&btsid=0bb47a2215874997769318584ebf99&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",8
8,US $9.26,DC 12V/15V/16V/18V/19V/20V/24V 4-5A 96W Laptop AC Universal Power Adapter Charger for ASUS DELL Lenovo Sony Toshiba Laptop,141 Sold,Good product Store,https://www.aliexpress.com/store/1901691,"https://www.aliexpress.com/item/32852511585.html?algo_pvid=eeacdc6b-cd30-4991-8423-896a2ed77650&algo_expid=eeacdc6b-cd30-4991-8423-896a2ed77650-8&btsid=0bb47a2215874997769318584ebf99&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",9
9,US $7.35 - 12.82,19V 4.74A 90W Universal Power Adapter Charger For Acer Asus Dell HP Lenovo Samsung Toshiba Laptop 18.5V 19.5V 20V,73 Sold,CoolEra Store,https://www.aliexpress.com/store/4491031,"https://www.aliexpress.com/item/32993977479.html?algo_pvid=eeacdc6b-cd30-4991-8423-896a2ed77650&algo_expid=eeacdc6b-cd30-4991-8423-896a2ed77650-9&btsid=0bb47a2215874997769318584ebf99&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",10
