,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $6.50,Power-Adapter-Charger Laptop Lenovo Universal Sony DELL ASUS DC 96W for Toshiba 4-5A,294 Sold,Suwang Store,https://www.aliexpress.com/store/5370052,"https://www.aliexpress.com/item/4000228359493.html?algo_pvid=75a75164-8f98-4c93-babe-b9c436992404&algo_expid=75a75164-8f98-4c93-babe-b9c436992404-0&btsid=0b86d81615831797879374825e0d3c&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",1
1,US $14.39,Charger Power-Adapter Laptops Eu-Plug Acer Universal Adjustable Hp Toshiba Dell Asus,1270 Sold,Your Offi-ce Club 666,https://www.aliexpress.com/store/2215126,"https://www.aliexpress.com/item/33035020392.html?algo_pvid=75a75164-8f98-4c93-babe-b9c436992404&algo_expid=75a75164-8f98-4c93-babe-b9c436992404-1&btsid=0b86d81615831797879374825e0d3c&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",2
2,US $11.80,Charger Power-Adapter Lenovo Toshiba Laptop Acer Universal HP Samsung 19v 4.74a Dell,1230 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/32597758635.html?algo_pvid=75a75164-8f98-4c93-babe-b9c436992404&algo_expid=75a75164-8f98-4c93-babe-b9c436992404-2&btsid=0b86d81615831797879374825e0d3c&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",3
3,US $6.24,Charger Adapter Laptop-Accessories Power-Supply Macbook Universal Adjustable 24v 96W,47 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/32995631277.html?algo_pvid=75a75164-8f98-4c93-babe-b9c436992404&algo_expid=75a75164-8f98-4c93-babe-b9c436992404-3&btsid=0b86d81615831797879374825e0d3c&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",4
4,US $11.48 - 11.50,DC In Car Charger Notebook Universal AC Adapter Power Supply For Laptop 100W 5A Drop shippingWholesale dropshipping,106 Sold,Ur Pro Digital Store,https://www.aliexpress.com/store/4998150,"https://www.aliexpress.com/item/33055562905.html?algo_pvid=75a75164-8f98-4c93-babe-b9c436992404&algo_expid=75a75164-8f98-4c93-babe-b9c436992404-4&btsid=0b86d81615831797879374825e0d3c&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",5
5,US $6.24,Charger Power-Adapter Laptop Lenovo Acer Thinkpad Universal Samsung Toshiba 19v 4.74a,70 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/4000269691078.html?algo_pvid=75a75164-8f98-4c93-babe-b9c436992404&algo_expid=75a75164-8f98-4c93-babe-b9c436992404-5&btsid=0b86d81615831797879374825e0d3c&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",6
6,US $9.84,Connector-Plug Charger Power-Supply-Adapter Laptop Jack DC 34pcs Universal,199 Sold,Computer Idealhere Store,https://www.aliexpress.com/store/4376018,"https://www.aliexpress.com/item/4000021566216.html?algo_pvid=75a75164-8f98-4c93-babe-b9c436992404&algo_expid=75a75164-8f98-4c93-babe-b9c436992404-6&btsid=0b86d81615831797879374825e0d3c&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",7
7,US $6.92,Adapter Power-Supply Apd-60hz-Charger Universal Laptop PA-1600-66 AD-6019 Samsung 19V,143 Sold,Good product Store,https://www.aliexpress.com/store/1901691,"https://www.aliexpress.com/item/32850704130.html?algo_pvid=75a75164-8f98-4c93-babe-b9c436992404&algo_expid=75a75164-8f98-4c93-babe-b9c436992404-7&btsid=0b86d81615831797879374825e0d3c&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",8
8,US $6.50,Laptop-Notebook-Adapter Computer-Charger Auto-Power-Supply-Set Universal Adjustable DC,84 Sold,KWOK Computer Accessories Store,https://www.aliexpress.com/store/1525243,"https://www.aliexpress.com/item/32788890852.html?algo_pvid=75a75164-8f98-4c93-babe-b9c436992404&algo_expid=75a75164-8f98-4c93-babe-b9c436992404-8&btsid=0b86d81615831797879374825e0d3c&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",9
9,US $11.27,Replacement Adapter Charger Notebook Lenovo Universal Power for 120W DC,110 Sold,FastMarket Store,https://www.aliexpress.com/store/2670063,"https://www.aliexpress.com/item/33048089282.html?algo_pvid=75a75164-8f98-4c93-babe-b9c436992404&algo_expid=75a75164-8f98-4c93-babe-b9c436992404-9&btsid=0b86d81615831797879374825e0d3c&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",10
10,US $12.65,Inverter Adapter-Cord Car-Charger Laptop Universal Power-Supply EU with for Eu-Plug 8xtip,355 Sold,Enjoying+o Store,https://www.aliexpress.com/store/3871076,"https://www.aliexpress.com/item/32888788992.html?algo_pvid=75a75164-8f98-4c93-babe-b9c436992404&algo_expid=75a75164-8f98-4c93-babe-b9c436992404-10&btsid=0b86d81615831797879374825e0d3c&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",11
11,US $8.32,HSW LAPTOP CHARGER ADAPTER Power-Supply Pavilion 19v 4.74a 90w FOR HP Dv3/Dv4/Dv5/Dv6,32 Sold,SINWIN ELECTONIC Store,https://www.aliexpress.com/store/734968,"https://www.aliexpress.com/item/32888170029.html?algo_pvid=75a75164-8f98-4c93-babe-b9c436992404&algo_expid=75a75164-8f98-4c93-babe-b9c436992404-11&btsid=0b86d81615831797879374825e0d3c&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",12
12,US $17.97,Laptop-Adapter-Charger 7275 5175 12-Latitude DELL 45W USB for XPS 13/9365/9370/..,76 Sold,CHLOLMY Store,https://www.aliexpress.com/store/5122095,"https://www.aliexpress.com/item/4000285883522.html?algo_pvid=75a75164-8f98-4c93-babe-b9c436992404&algo_expid=75a75164-8f98-4c93-babe-b9c436992404-12&btsid=0b86d81615831797879374825e0d3c&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",13
13,US $17.28 - 18.85,Car-Charger-Adapter Universal Notebook/mobile-Phone Travel 100w for Universal/Power-charger/And/15connector,81 Sold,AMARROW Official Store,https://www.aliexpress.com/store/1165358,"https://www.aliexpress.com/item/1791748370.html?algo_pvid=75a75164-8f98-4c93-babe-b9c436992404&algo_expid=75a75164-8f98-4c93-babe-b9c436992404-13&btsid=0b86d81615831797879374825e0d3c&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",14
14,US $17.28 - 18.85,Car-Charger Power-Supply-Adapter Laptop Usb-Power Universal Multifunction Mobile-Phone/notebook,155 Sold,AMARROW Official Store,https://www.aliexpress.com/store/1165358,"https://www.aliexpress.com/item/32327844257.html?algo_pvid=75a75164-8f98-4c93-babe-b9c436992404&algo_expid=75a75164-8f98-4c93-babe-b9c436992404-14&btsid=0b86d81615831797879374825e0d3c&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",15
15,US $9.44,Laptop Charger Power-Adapter Pavilion Envy 710413-001 90W for HP Pavilion/14/15-ppp012c-s/..,32 Sold,Smma Store,https://www.aliexpress.com/store/3253041,"https://www.aliexpress.com/item/32863912987.html?algo_pvid=75a75164-8f98-4c93-babe-b9c436992404&algo_expid=75a75164-8f98-4c93-babe-b9c436992404-15&btsid=0b86d81615831797879374825e0d3c&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",16
16,US $7.23,Charging-Adapter Power-Charger Notebook Laptop Universal Auto Dc 80W for PC L27 -2,229 Sold,E-Shocking,https://www.aliexpress.com/store/1332999,"https://www.aliexpress.com/item/32960043895.html?algo_pvid=75a75164-8f98-4c93-babe-b9c436992404&algo_expid=75a75164-8f98-4c93-babe-b9c436992404-16&btsid=0b86d81615831797879374825e0d3c&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",17
17,US $17.43,ASUS Laptop Charger Power-Adapter Travel 19V for Adp-90sb/Bb/Pa-1900-24 AC,38 Sold,Win-win integrity online Store,https://www.aliexpress.com/store/1496114,"https://www.aliexpress.com/item/32898772515.html?algo_pvid=75a75164-8f98-4c93-babe-b9c436992404&algo_expid=75a75164-8f98-4c93-babe-b9c436992404-17&btsid=0b86d81615831797879374825e0d3c&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",18
18,US $15.05,Asus Power-Charger Adapter Laptop K53E F551C 19v 2.37a E200H X555L X552C 45W K53S AC,566 Sold,"Shenzhen NewNet Expansion Trading Co., Ltd Store",https://www.aliexpress.com/store/119025,"https://www.aliexpress.com/item/4000395323626.html?algo_pvid=75a75164-8f98-4c93-babe-b9c436992404&algo_expid=75a75164-8f98-4c93-babe-b9c436992404-18&btsid=0b86d81615831797879374825e0d3c&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",19
