,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $13,Charger Power-Adapter Lenovo Toshiba Laptop Acer Universal HP Samsung 19v 4.74a Dell,1294 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/32597758635.html?algo_pvid=6dc55969-00c3-44c0-8b6e-b9dd5473ee2f&algo_expid=6dc55969-00c3-44c0-8b6e-b9dd5473ee2f-0&btsid=0b86d81915894005768182266e5857&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",1
1,US $13.70 - 14.92,Portable Charger Power-Adapter Laptops Eu-Plug Acer Universal Hp Toshiba Dell Asus 24V,377 Sold,JUNZI'S Store,https://www.aliexpress.com/store/5227047,"https://www.aliexpress.com/item/4000116319127.html?algo_pvid=6dc55969-00c3-44c0-8b6e-b9dd5473ee2f&algo_expid=6dc55969-00c3-44c0-8b6e-b9dd5473ee2f-1&btsid=0b86d81915894005768182266e5857&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",2
2,US $7.84,Charger Adaptor Power-Supply-Adapter Universal Adjustable 12v 15v 19V 24V DC 20V AC 18V,628 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/33002563321.html?algo_pvid=6dc55969-00c3-44c0-8b6e-b9dd5473ee2f&algo_expid=6dc55969-00c3-44c0-8b6e-b9dd5473ee2f-2&btsid=0b86d81915894005768182266e5857&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",3
3,US $7.84,Power-Adapter-Charger Laptop Lenovo Universal Sony DELL ASUS DC 96W for Toshiba 4-5.5A,220 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/32941361090.html?algo_pvid=6dc55969-00c3-44c0-8b6e-b9dd5473ee2f&algo_expid=6dc55969-00c3-44c0-8b6e-b9dd5473ee2f-3&btsid=0b86d81915894005768182266e5857&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",4
4,US $6.50 - 11,Power-Adapter-Charger Laptop Lenovo Universal Sony DELL ASUS 96W for Toshiba 4-5A AC,915 Sold,Suwang Store,https://www.aliexpress.com/store/5370052,"https://www.aliexpress.com/item/4000228359493.html?algo_pvid=6dc55969-00c3-44c0-8b6e-b9dd5473ee2f&algo_expid=6dc55969-00c3-44c0-8b6e-b9dd5473ee2f-4&btsid=0b86d81915894005768182266e5857&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",5
5,US $7.84,Adapter Motor Notebook Power-Charger Laptop Eu-Plug Charging 775 Universal for And 555/775/795/Motor,107 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/4000269668140.html?algo_pvid=6dc55969-00c3-44c0-8b6e-b9dd5473ee2f&algo_expid=6dc55969-00c3-44c0-8b6e-b9dd5473ee2f-5&btsid=0b86d81915894005768182266e5857&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",6
6,US $6.02 - 8.43,Power-Charger-Adapter Laptop Universal Optional-Power 96W with Different-Connectors And,5 Sold,Shop4992103 Store,https://www.aliexpress.com/store/4992103,"https://www.aliexpress.com/item/4000053369113.html?algo_pvid=6dc55969-00c3-44c0-8b6e-b9dd5473ee2f&algo_expid=6dc55969-00c3-44c0-8b6e-b9dd5473ee2f-6&btsid=0b86d81915894005768182266e5857&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",7
7,US $12.74,Charger Power-Adapter Universal DELL 19v 3.42a Laptop Lenovo Acer Samsung Toshiba ASUS,8 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/4000801739294.html?algo_pvid=6dc55969-00c3-44c0-8b6e-b9dd5473ee2f&algo_expid=6dc55969-00c3-44c0-8b6e-b9dd5473ee2f-7&btsid=0b86d81915894005768182266e5857&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",8
8,US $12.74,Charger Power-Adapter Lenovo Acer Universal Dell 19v 3.42a Toshiba Laptop Samsung Asus,20 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/4000801734577.html?algo_pvid=6dc55969-00c3-44c0-8b6e-b9dd5473ee2f&algo_expid=6dc55969-00c3-44c0-8b6e-b9dd5473ee2f-8&btsid=0b86d81915894005768182266e5857&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",9
9,US $18.75,Charger Power-Adapter Acer Laptop Universal Lenovo Samsung Toshiba Dell ASUS 19V 15V,2 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/32753723716.html?algo_pvid=6dc55969-00c3-44c0-8b6e-b9dd5473ee2f&algo_expid=6dc55969-00c3-44c0-8b6e-b9dd5473ee2f-9&btsid=0b86d81915894005768182266e5857&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",10
