,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $4.87,Power-Adapter-Charger Laptop Lenovo Universal Sony 96W DELL ASUS DC for Toshiba 4-5A,54 Sold,Suwang Store,https://www.aliexpress.com/store/5370052,"https://www.aliexpress.com/item/4000228359493.html?algo_pvid=c78e13a5-fe0e-470a-b228-66b16b09741f&algo_expid=c78e13a5-fe0e-470a-b228-66b16b09741f-0&btsid=dceeedfe-2d39-48c1-9512-a18feea46a4b&ws_ab_test=searchweb0_0,searchweb201602_3,searchweb201603_53",1
1,US $11.60,Charger Power-Adapter Lenovo Toshiba Laptop Acer Universal HP Samsung 19v 4.74a Dell,1116 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/32597758635.html?algo_pvid=c78e13a5-fe0e-470a-b228-66b16b09741f&algo_expid=c78e13a5-fe0e-470a-b228-66b16b09741f-1&btsid=dceeedfe-2d39-48c1-9512-a18feea46a4b&ws_ab_test=searchweb0_0,searchweb201602_3,searchweb201603_53",2
2,US $12.78,Portable Charger Power-Adapter Laptops Eu-Plug Acer Universal Hp Toshiba 96W Dell Asus,961 Sold,Your Offi-ce Club 666,https://www.aliexpress.com/store/2215126,"https://www.aliexpress.com/item/33035020392.html?algo_pvid=c78e13a5-fe0e-470a-b228-66b16b09741f&algo_expid=c78e13a5-fe0e-470a-b228-66b16b09741f-2&btsid=dceeedfe-2d39-48c1-9512-a18feea46a4b&ws_ab_test=searchweb0_0,searchweb201602_3,searchweb201603_53",3
3,US $6.17,Laptop-Adapter Power-Supply-Set Notebooks Led-Charger 8-Detachable-Plugs Adjustable Acer,51 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/4000269649106.html?algo_pvid=c78e13a5-fe0e-470a-b228-66b16b09741f&algo_expid=c78e13a5-fe0e-470a-b228-66b16b09741f-3&btsid=dceeedfe-2d39-48c1-9512-a18feea46a4b&ws_ab_test=searchweb0_0,searchweb201602_3,searchweb201603_53",4
4,US $6.99,Power-Supply-Adapter-Set Notebook Auto-Car-Charger Laptop 8-Detachable-Plugs Universal,928 Sold,KWOKKERK Laptop Charger Store,https://www.aliexpress.com/store/1091687,"https://www.aliexpress.com/item/32810164959.html?algo_pvid=c78e13a5-fe0e-470a-b228-66b16b09741f&algo_expid=c78e13a5-fe0e-470a-b228-66b16b09741f-4&btsid=dceeedfe-2d39-48c1-9512-a18feea46a4b&ws_ab_test=searchweb0_0,searchweb201602_3,searchweb201603_53",5
5,US $6.11,Adapter Power-Charger Motor Notebook Laptop Charging Universal 555 for 775 795 And AC,162 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/32942053060.html?algo_pvid=c78e13a5-fe0e-470a-b228-66b16b09741f&algo_expid=c78e13a5-fe0e-470a-b228-66b16b09741f-5&btsid=dceeedfe-2d39-48c1-9512-a18feea46a4b&ws_ab_test=searchweb0_0,searchweb201602_3,searchweb201603_53",6
6,US $6.17,Charger Power-Adapter Laptop Lenovo Acer Thinkpad Universal Samsung Toshiba 19v 4.74a,31 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/4000269691078.html?algo_pvid=c78e13a5-fe0e-470a-b228-66b16b09741f&algo_expid=c78e13a5-fe0e-470a-b228-66b16b09741f-6&btsid=dceeedfe-2d39-48c1-9512-a18feea46a4b&ws_ab_test=searchweb0_0,searchweb201602_3,searchweb201603_53",7
7,US $11.47 - 11.62,Universal AC Adapter Power-Supply Notebook Car-Charger Laptop DC in 5A for 100W,165 Sold,Ur Pro Digital Store,https://www.aliexpress.com/store/4998150,"https://www.aliexpress.com/item/33055562905.html?algo_pvid=c78e13a5-fe0e-470a-b228-66b16b09741f&algo_expid=c78e13a5-fe0e-470a-b228-66b16b09741f-7&btsid=dceeedfe-2d39-48c1-9512-a18feea46a4b&ws_ab_test=searchweb0_0,searchweb201602_3,searchweb201603_53",8
8,US $7.14,Laptop-Adapter Power-Supply-Charger D630 E5440 E6420 E6330 Dell Latitude D620,359 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/32954541840.html?algo_pvid=c78e13a5-fe0e-470a-b228-66b16b09741f&algo_expid=c78e13a5-fe0e-470a-b228-66b16b09741f-8&btsid=dceeedfe-2d39-48c1-9512-a18feea46a4b&ws_ab_test=searchweb0_0,searchweb201602_3,searchweb201603_53",9
9,US $7.88,Adapter Power-Supply-Charger Notebook Laptop Computer-Charging Universal 96W EU for PC,24 Sold,niceol Store,https://www.aliexpress.com/store/932203,"https://www.aliexpress.com/item/32964185065.html?algo_pvid=c78e13a5-fe0e-470a-b228-66b16b09741f&algo_expid=c78e13a5-fe0e-470a-b228-66b16b09741f-9&btsid=dceeedfe-2d39-48c1-9512-a18feea46a4b&ws_ab_test=searchweb0_0,searchweb201602_3,searchweb201603_53",10
10,US $17.28 - 18.85,Car-Charger-Adapter Travel Universal Notebook/mobile-Phone 100w for Universal/Power-charger/And/15connector,56 Sold,AMARROW Official Store,https://www.aliexpress.com/store/1165358,"https://www.aliexpress.com/item/1791748370.html?algo_pvid=c78e13a5-fe0e-470a-b228-66b16b09741f&algo_expid=c78e13a5-fe0e-470a-b228-66b16b09741f-10&btsid=dceeedfe-2d39-48c1-9512-a18feea46a4b&ws_ab_test=searchweb0_0,searchweb201602_3,searchweb201603_53",11
