,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $8.23 - 8.46,Universal 96W Power Supply Charger for PC Laptop 12V-24V AC/DC Power Adapter,1 Sold,3C Products Store,https://www.aliexpress.com/store/4477015,"https://www.aliexpress.com/item/4000516453555.html?algo_pvid=9c7b149f-858b-4f9b-95d2-7eda4ab9d58b&algo_expid=9c7b149f-858b-4f9b-95d2-7eda4ab9d58b-0&btsid=0bb47a1915857717701056907efa4d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",1
1,US $8.29 - 8.74,Universal Laptop Charger Thinkpad Ibm/lenovo Low-Energy-Adapter for Adjustable Output-Voltage,1 Sold,Shop4992103 Store,https://www.aliexpress.com/store/4992103,"https://www.aliexpress.com/item/4000053311881.html?algo_pvid=9c7b149f-858b-4f9b-95d2-7eda4ab9d58b&algo_expid=9c7b149f-858b-4f9b-95d2-7eda4ab9d58b-1&btsid=0bb47a1915857717701056907efa4d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",2
2,US $14.99,Charger Power-Adapter Laptops Acer Universal Toshiba 96W Dell Asus 24V 34pcs 12V,73 Sold,i learning i life-A Store,https://www.aliexpress.com/store/5063318,"https://www.aliexpress.com/item/4000013932329.html?algo_pvid=9c7b149f-858b-4f9b-95d2-7eda4ab9d58b&algo_expid=9c7b149f-858b-4f9b-95d2-7eda4ab9d58b-2&btsid=0bb47a1915857717701056907efa4d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",3
3,US $7.96,Kebidumei Laptop-Charger Power-Adapter Netbook Acer Universal Toshiba 19v 3.42a ASUS,2 Sold,Ton-Top Store,https://www.aliexpress.com/store/1350320,"https://www.aliexpress.com/item/4000756524974.html?algo_pvid=9c7b149f-858b-4f9b-95d2-7eda4ab9d58b&algo_expid=9c7b149f-858b-4f9b-95d2-7eda4ab9d58b-3&btsid=0bb47a1915857717701056907efa4d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",4
4,US $8.50 - 10,Charger Notebook Power-Supply Acer Aspire Adapers Computer Travelmate 19V 90W for Ferrari,6 Sold,Electronic overseas online shopping,https://www.aliexpress.com/store/1945312,"https://www.aliexpress.com/item/32873155086.html?algo_pvid=9c7b149f-858b-4f9b-95d2-7eda4ab9d58b&algo_expid=9c7b149f-858b-4f9b-95d2-7eda4ab9d58b-4&btsid=0bb47a1915857717701056907efa4d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",5
5,US $7.89,Charger Power-Adapter Laptop Universal Connector Home for HP Easy-Operate Office Plastic,3 Sold,Jewelry Mall -Moonar,https://www.aliexpress.com/store/1751466,"https://www.aliexpress.com/item/4000287157787.html?algo_pvid=9c7b149f-858b-4f9b-95d2-7eda4ab9d58b&algo_expid=9c7b149f-858b-4f9b-95d2-7eda4ab9d58b-5&btsid=0bb47a1915857717701056907efa4d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",6
6,US $11.38,Power-Adapter-Charger Laptop 120W Universal DC AC 12V-24V US USB5V2.4A Multifunctional,1 Sold,Shop5636328 Store,https://www.aliexpress.com/store/5636328,"https://www.aliexpress.com/item/4000777894854.html?algo_pvid=9c7b149f-858b-4f9b-95d2-7eda4ab9d58b&algo_expid=9c7b149f-858b-4f9b-95d2-7eda4ab9d58b-6&btsid=0bb47a1915857717701056907efa4d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",7
7,US $11.13,Charger Power-Supply-Adapter Laptop 1000 19 Dell 90W AC for Vostro 1000/1400/1500/..,1 Sold,NewTop DigitalEra Store,https://www.aliexpress.com/store/5095070,"https://www.aliexpress.com/item/4000087591276.html?algo_pvid=9c7b149f-858b-4f9b-95d2-7eda4ab9d58b&algo_expid=9c7b149f-858b-4f9b-95d2-7eda4ab9d58b-7&btsid=0bb47a1915857717701056907efa4d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",8
8,US $14.50,Flashcolor Universal-Adapter Charger Notebook Power-Supply Laptop for in Car DC AC 100W,4 Sold,"Shen Zhen Ying Chao XIN Electronic Technology Co., LTD",https://www.aliexpress.com/store/911146,"https://www.aliexpress.com/item/32501624584.html?algo_pvid=9c7b149f-858b-4f9b-95d2-7eda4ab9d58b&algo_expid=9c7b149f-858b-4f9b-95d2-7eda4ab9d58b-8&btsid=0bb47a1915857717701056907efa4d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",9
9,US $6.86,Power-Adapter-Charger Toshiba Laptop Lenovo Universal DELL ASUS Sony DC for 4-5A 96W,6 Sold,Shop5636328 Store,https://www.aliexpress.com/store/5636328,"https://www.aliexpress.com/item/4000781202509.html?algo_pvid=9c7b149f-858b-4f9b-95d2-7eda4ab9d58b&algo_expid=9c7b149f-858b-4f9b-95d2-7eda4ab9d58b-9&btsid=0bb47a1915857717701056907efa4d&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",10
