,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $13.25,Charger Power-Adapter Laptops Eu-Plug Acer Universal Portable Toshiba Dell Asus 12V 24V,937 Sold,Your Offi-ce Club 666,https://www.aliexpress.com/store/2215126,"https://www.aliexpress.com/item/33035020392.html?algo_pvid=9d862def-b10e-4c3b-bc6f-e99647577bde&algo_expid=9d862def-b10e-4c3b-bc6f-e99647577bde-0&btsid=44ed7032-7064-4026-8eb8-096e505c8259&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_55",1
1,US $11.80,Charger Power-Adapter Lenovo Toshiba Laptop Acer Universal Samsung 19v 4.74a Dell 90W,1105 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/32597758635.html?algo_pvid=9d862def-b10e-4c3b-bc6f-e99647577bde&algo_expid=9d862def-b10e-4c3b-bc6f-e99647577bde-1&btsid=44ed7032-7064-4026-8eb8-096e505c8259&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_55",2
2,US $6.11,AC Adapter Motor Notebook Laptop Charging Universal for 555 775 795 And Eu/us/uk-plug,155 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/32942053060.html?algo_pvid=9d862def-b10e-4c3b-bc6f-e99647577bde&algo_expid=9d862def-b10e-4c3b-bc6f-e99647577bde-2&btsid=44ed7032-7064-4026-8eb8-096e505c8259&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_55",3
3,US $6.99,Power-Supply-Adapter-Set Notebook Auto-Car-Charger Laptop Universal Adjustable 80W LED,928 Sold,KWOKKERK Laptop Charger Store,https://www.aliexpress.com/store/1091687,"https://www.aliexpress.com/item/32810164959.html?algo_pvid=9d862def-b10e-4c3b-bc6f-e99647577bde&algo_expid=9d862def-b10e-4c3b-bc6f-e99647577bde-3&btsid=44ed7032-7064-4026-8eb8-096e505c8259&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_55",4
4,US $10.10,Connector-Plug Charger Power-Supply-Adapter Laptop Universal Jack DC 34pcs,36 Sold,Computer Idealhere Store,https://www.aliexpress.com/store/4376018,"https://www.aliexpress.com/item/4000021566216.html?algo_pvid=9d862def-b10e-4c3b-bc6f-e99647577bde&algo_expid=9d862def-b10e-4c3b-bc6f-e99647577bde-4&btsid=44ed7032-7064-4026-8eb8-096e505c8259&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_55",5
5,US $6.50,Power-Adapter-Charger Laptop Lenovo Universal Sony DELL ASUS DC 96W for Toshiba 4-5A,48 Sold,Suwang Store,https://www.aliexpress.com/store/5370052,"https://www.aliexpress.com/item/4000228359493.html?algo_pvid=9d862def-b10e-4c3b-bc6f-e99647577bde&algo_expid=9d862def-b10e-4c3b-bc6f-e99647577bde-5&btsid=44ed7032-7064-4026-8eb8-096e505c8259&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_55",6
6,US $11.47 - 11.62,Universal AC Adapter Power-Supply Notebook Car-Charger Laptop 100W DC in 5A,161 Sold,Ur Pro Digital Store,https://www.aliexpress.com/store/4998150,"https://www.aliexpress.com/item/33055562905.html?algo_pvid=9d862def-b10e-4c3b-bc6f-e99647577bde&algo_expid=9d862def-b10e-4c3b-bc6f-e99647577bde-6&btsid=44ed7032-7064-4026-8eb8-096e505c8259&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_55",7
7,US $7.81,AC Adapter Power-Supply Apd-60hz-Charger Laptop Universal PA-1600-66 19v 3.16a Samsung,199 Sold,Good product Store,https://www.aliexpress.com/store/1901691,"https://www.aliexpress.com/item/32850704130.html?algo_pvid=9d862def-b10e-4c3b-bc6f-e99647577bde&algo_expid=9d862def-b10e-4c3b-bc6f-e99647577bde-7&btsid=44ed7032-7064-4026-8eb8-096e505c8259&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_55",8
8,US $6.16 - 9.25,CARPRIE Eu-Plug Notebook Power-Charger Laptop Ac Adapter Charging Universal 96W for Mar9,142 Sold,High Tech Paradise Store,https://www.aliexpress.com/store/2694024,"https://www.aliexpress.com/item/32799435466.html?algo_pvid=9d862def-b10e-4c3b-bc6f-e99647577bde&algo_expid=9d862def-b10e-4c3b-bc6f-e99647577bde-8&btsid=44ed7032-7064-4026-8eb8-096e505c8259&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_55",9
9,US $17.28 - 18.85,Car-Charger-Adapter Universal Notebook/mobile-Phone Travel 100w for Universal/Power-charger/And/15connector,56 Sold,AMARROW Official Store,https://www.aliexpress.com/store/1165358,"https://www.aliexpress.com/item/1791748370.html?algo_pvid=9d862def-b10e-4c3b-bc6f-e99647577bde&algo_expid=9d862def-b10e-4c3b-bc6f-e99647577bde-9&btsid=44ed7032-7064-4026-8eb8-096e505c8259&ws_ab_test=searchweb0_0,searchweb201602_2,searchweb201603_55",10
