,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $13,Charger Power-Adapter Lenovo Toshiba Laptop Acer Universal Samsung 19v 4.74a Dell Asus,1223 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/32597758635.html?algo_pvid=7c09775e-b7ca-4bd7-8e69-4cf471382d98&algo_expid=7c09775e-b7ca-4bd7-8e69-4cf471382d98-0&btsid=0bb47aa615895733800226144ee1cf&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",1
1,US $13.53 - 14.73,Charger Power-Adapter Laptops Eu-Plug Acer Universal Adjustable Toshiba Dell Hp Asus,387 Sold,JUNZI'S Store,https://www.aliexpress.com/store/5227047,"https://www.aliexpress.com/item/4000116319127.html?algo_pvid=7c09775e-b7ca-4bd7-8e69-4cf471382d98&algo_expid=7c09775e-b7ca-4bd7-8e69-4cf471382d98-1&btsid=0bb47aa615895733800226144ee1cf&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",2
2,US $8,Charger Adaptor Power-Supply-Adapter Universal Adjustable 18V 19V 20V 24V DC 15V AC 96W,633 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/33002563321.html?algo_pvid=7c09775e-b7ca-4bd7-8e69-4cf471382d98&algo_expid=7c09775e-b7ca-4bd7-8e69-4cf471382d98-2&btsid=0bb47aa615895733800226144ee1cf&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",3
3,US $13,Charger Power-Adapter Universal Laptop Lenovo Acer 28-Connectors Dell-Hp Samsung 19v 3.42a,40 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/4000801699996.html?algo_pvid=7c09775e-b7ca-4bd7-8e69-4cf471382d98&algo_expid=7c09775e-b7ca-4bd7-8e69-4cf471382d98-3&btsid=0bb47aa615895733800226144ee1cf&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",4
4,US $8,Charger Power-Adapter Laptop Ac Lenovo Acer Thinkpad Universal Sony Toshiba 19v 4.74a,173 Sold,IMBARW Laptop Charger Store Store,https://www.aliexpress.com/store/5585197,"https://www.aliexpress.com/item/4000802085227.html?algo_pvid=7c09775e-b7ca-4bd7-8e69-4cf471382d98&algo_expid=7c09775e-b7ca-4bd7-8e69-4cf471382d98-4&btsid=0bb47aa615895733800226144ee1cf&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",5
5,US $6.50 - 11,Power-Adapter-Charger Laptop Lenovo Universal Sony DELL ASUS DC 96W for Toshiba 4-5A,927 Sold,Suwang Store,https://www.aliexpress.com/store/5370052,"https://www.aliexpress.com/item/4000228359493.html?algo_pvid=7c09775e-b7ca-4bd7-8e69-4cf471382d98&algo_expid=7c09775e-b7ca-4bd7-8e69-4cf471382d98-5&btsid=0bb47aa615895733800226144ee1cf&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",6
6,US $8,Power-Adapter-Charger Laptop Ac Lenovo Universal Sony DELL ASUS DC 96W for Toshiba 4-5.5A,222 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/32941361090.html?algo_pvid=7c09775e-b7ca-4bd7-8e69-4cf471382d98&algo_expid=7c09775e-b7ca-4bd7-8e69-4cf471382d98-6&btsid=0bb47aa615895733800226144ee1cf&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",7
7,US $8,Adapter Motor Notebook Power-Charger Laptop 775 Universal 555 Charging for And 555/775/795/Motor,111 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/4000269668140.html?algo_pvid=7c09775e-b7ca-4bd7-8e69-4cf471382d98&algo_expid=7c09775e-b7ca-4bd7-8e69-4cf471382d98-7&btsid=0bb47aa615895733800226144ee1cf&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",8
8,US $10.50,Charger Power-Adapter Universal Laptop 32-Connectors Lenovo Acer Samsung Asus Dell-Hp,21 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/33003521931.html?algo_pvid=7c09775e-b7ca-4bd7-8e69-4cf471382d98&algo_expid=7c09775e-b7ca-4bd7-8e69-4cf471382d98-8&btsid=0bb47aa615895733800226144ee1cf&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",9
9,US $12.99,Adapter Charger Notebook Laptop-Tips Universal Lenovo Dell 34pcs More for HP All-In-One,11 Sold,Digital PY Store,https://www.aliexpress.com/store/2801093,"https://www.aliexpress.com/item/4000253125083.html?algo_pvid=7c09775e-b7ca-4bd7-8e69-4cf471382d98&algo_expid=7c09775e-b7ca-4bd7-8e69-4cf471382d98-9&btsid=0bb47aa615895733800226144ee1cf&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",10
10,US $10.10,Connector-Plug Power-Supply-Adapter Conversion-Head Laptop 34pcs Jack DC,85 Sold,Computer Idealhere Store,https://www.aliexpress.com/store/4376018,"https://www.aliexpress.com/item/4000021566216.html?algo_pvid=7c09775e-b7ca-4bd7-8e69-4cf471382d98&algo_expid=7c09775e-b7ca-4bd7-8e69-4cf471382d98-10&btsid=0bb47aa615895733800226144ee1cf&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",11
