,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $6.50,Power-Adapter-Charger Laptop Lenovo Universal Sony DELL ASUS DC 96W for Toshiba 4-5A,1156 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/32942144691.html?algo_pvid=ce991799-7de5-4aa9-99c0-a62d9e767dda&algo_expid=ce991799-7de5-4aa9-99c0-a62d9e767dda-0&btsid=876a4f92-5470-402f-97e5-f71b5777b4f5&ws_ab_test=searchweb0_0,searchweb201602_3,searchweb201603_55",1
1,US $13.68,Charger Power-Adapter Laptops Acer Universal Adjustable Toshiba Dell Hp Asus 24V 96W,222 Sold,Your Offi-ce Club 666,https://www.aliexpress.com/store/2215126,"https://www.aliexpress.com/item/33035020392.html?algo_pvid=ce991799-7de5-4aa9-99c0-a62d9e767dda&algo_expid=ce991799-7de5-4aa9-99c0-a62d9e767dda-1&btsid=876a4f92-5470-402f-97e5-f71b5777b4f5&ws_ab_test=searchweb0_0,searchweb201602_3,searchweb201603_55",2
2,US $6.99,Power-Supply-Adapter-Set Notebook Auto-Car-Charger Laptop Universal Adjustable 80W LED,763 Sold,KWOKKERK Laptop Charger Store,https://www.aliexpress.com/store/1091687,"https://www.aliexpress.com/item/32810164959.html?algo_pvid=ce991799-7de5-4aa9-99c0-a62d9e767dda&algo_expid=ce991799-7de5-4aa9-99c0-a62d9e767dda-2&btsid=876a4f92-5470-402f-97e5-f71b5777b4f5&ws_ab_test=searchweb0_0,searchweb201602_3,searchweb201603_55",3
3,US $13.40,Charger Power-Adapter Lenovo Toshiba Laptop Acer Universal Samsung 19v 4.74a Dell Asus,1161 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/32597758635.html?algo_pvid=ce991799-7de5-4aa9-99c0-a62d9e767dda&algo_expid=ce991799-7de5-4aa9-99c0-a62d9e767dda-3&btsid=876a4f92-5470-402f-97e5-f71b5777b4f5&ws_ab_test=searchweb0_0,searchweb201602_3,searchweb201603_55",4
4,US $6.16 - 9.24,CARPRIE Eu-Plug Adapter Notebook Power-Charger Laptop Charging Universal AC 96W for Mar9,74 Sold,High Tech Paradise Store,https://www.aliexpress.com/store/2694024,"https://www.aliexpress.com/item/32799435466.html?algo_pvid=ce991799-7de5-4aa9-99c0-a62d9e767dda&algo_expid=ce991799-7de5-4aa9-99c0-a62d9e767dda-4&btsid=876a4f92-5470-402f-97e5-f71b5777b4f5&ws_ab_test=searchweb0_0,searchweb201602_3,searchweb201603_55",5
5,US $7.87,Laptop-Charger Power-Adapter Notepads Netbook Universal Toshiba 19v 3.42a 65W for High-Quality,342 Sold,KWOKKERK Laptop Charger Store,https://www.aliexpress.com/store/1091687,"https://www.aliexpress.com/item/32810112786.html?algo_pvid=ce991799-7de5-4aa9-99c0-a62d9e767dda&algo_expid=ce991799-7de5-4aa9-99c0-a62d9e767dda-5&btsid=876a4f92-5470-402f-97e5-f71b5777b4f5&ws_ab_test=searchweb0_0,searchweb201602_3,searchweb201603_55",6
6,US $12.13 - 15.09,Inverter Adapter-Cord Car-Charger Power-Supply Eu-Plug Laptop Universal 120W 8xtip,31 Sold,"Tinghui Trading Co., Ltd.",https://www.aliexpress.com/store/333670,"https://www.aliexpress.com/item/4000167935656.html?algo_pvid=ce991799-7de5-4aa9-99c0-a62d9e767dda&algo_expid=ce991799-7de5-4aa9-99c0-a62d9e767dda-6&btsid=876a4f92-5470-402f-97e5-f71b5777b4f5&ws_ab_test=searchweb0_0,searchweb201602_3,searchweb201603_55",7
7,US $20.99,Ingelon Charger Power-Adapter Laptops Acer Lenovo Universal Adjustable Toshiba Dell Asus,344 Sold,Digital PY Store,https://www.aliexpress.com/store/2801093,"https://www.aliexpress.com/item/32951683532.html?algo_pvid=ce991799-7de5-4aa9-99c0-a62d9e767dda&algo_expid=ce991799-7de5-4aa9-99c0-a62d9e767dda-7&btsid=876a4f92-5470-402f-97e5-f71b5777b4f5&ws_ab_test=searchweb0_0,searchweb201602_3,searchweb201603_55",8
8,US $42.90,Power-Supply Car-Charger Third-Generation Laptop-Adapter-90w Multifunctional Smart Universal,111 Sold,"Shenzhen Crture Technology Co., Ltd",https://www.aliexpress.com/store/421091,"https://www.aliexpress.com/item/32617572014.html?algo_pvid=ce991799-7de5-4aa9-99c0-a62d9e767dda&algo_expid=ce991799-7de5-4aa9-99c0-a62d9e767dda-8&btsid=876a4f92-5470-402f-97e5-f71b5777b4f5&ws_ab_test=searchweb0_0,searchweb201602_3,searchweb201603_55",9
9,US $14.57,Ingelon Car Laptop Charger Notebook Power-Adapter Portatil Universal Adjustable 24v DC,135 Sold,Digital PY Store,https://www.aliexpress.com/store/2801093,"https://www.aliexpress.com/item/32954653412.html?algo_pvid=ce991799-7de5-4aa9-99c0-a62d9e767dda&algo_expid=ce991799-7de5-4aa9-99c0-a62d9e767dda-9&btsid=876a4f92-5470-402f-97e5-f71b5777b4f5&ws_ab_test=searchweb0_0,searchweb201602_3,searchweb201603_55",10
