,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $12.65,Charger Power-Adapter Laptops Eu-Plug Acer Universal Adjustable Toshiba Dell Hp Asus,573 Sold,Your Offi-ce Club 666,https://www.aliexpress.com/store/2215126,"https://www.aliexpress.com/item/33035020392.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-0&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",1
1,US $9.97,Connector-Plug Charger Power-Supply-Adapter Laptop Universal Jack DC 34pcs,22 Sold,Computer Idealhere Store,https://www.aliexpress.com/store/4376018,"https://www.aliexpress.com/item/4000021566216.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-1&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",2
2,US $6.18,Power-Adapter-Charger Laptop Lenovo Universal DELL ASUS Sony 20V/24V 96W DC for Toshiba,1284 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/32942144691.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-2&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",3
3,US $6.83,Flashcolor Laptop-Charger-Adapter Universal 110-220v 20V/24V AC DC PC 96W,67 Sold,"Shen Zhen Ying Chao XIN Electronic Technology Co., LTD",https://www.aliexpress.com/store/911146,"https://www.aliexpress.com/item/32500831234.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-3&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",4
4,US $7.38,Power-Suppy-Adapter Notebook-Charger Laptop Acer Aspire 19v 3.42a 6920 New for 5315/5630/5735/..,842 Sold,KWOKKERK Laptop Charger Store,https://www.aliexpress.com/store/1091687,"https://www.aliexpress.com/item/32632600938.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-4&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",5
5,US $5.98 - 8.98,CARPRIE Eu-Plug Adapter Notebook Power-Charger Laptop Charging Universal AC 96W for Mar9,138 Sold,High Tech Paradise Store,https://www.aliexpress.com/store/2694024,"https://www.aliexpress.com/item/32799435466.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-5&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",6
6,US $12.77,Charger Power-Supply Laptop-Adapter-Adp-65dw X450x550c X751 Portable 19v 3.42a ASUS 65W,515 Sold,Smma Store,https://www.aliexpress.com/store/3253041,"https://www.aliexpress.com/item/32959721828.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-6&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",7
7,US $7.22,Laptop-Adapter Power-Supply-Charger D630 E5440 E6420 Dell Latitude D620 E6330,311 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/32954541840.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-7&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",8
8,US $7.28 - 12.69,Charger Power-Adapter Lenovo Toshiba Laptop Acer Universal Samsung 19v 4.74a Dell 90W,192 Sold,CoolEra Store,https://www.aliexpress.com/store/4491031,"https://www.aliexpress.com/item/32993977479.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-8&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",9
9,US $13.75,ASUS Adapter Power-Charger X550V X555 45W X501LA 19V for Laptop AC X450x450l A52F X551CA,247 Sold,"Shenzhen NewNet Expansion Trading Co., Ltd Store",https://www.aliexpress.com/store/119025,"https://www.aliexpress.com/item/32959239179.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-9&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",10
10,US $6.15,Power Laptop-Adapter Notebook-Charger RV515 R510 R530 Samsung 19v 3.16a R540 RV411,568 Sold,KWOKKERK Laptop Charger Store,https://www.aliexpress.com/store/1091687,"https://www.aliexpress.com/item/32601553379.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-10&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",11
11,US $6.18,Charger Power-Adapter Laptops Acer Lenovo Universal Adjustable Toshiba Dell Hp Asus 24v,89 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/32992125132.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-11&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",12
12,US $6.18,Charger Laptop-Charger-Adapter Netbook Power-Supply Universal 20V/24V AC 96W PC DC 110-220v,124 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/32992033664.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-12&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",13
13,US $11.29 - 11.32,Adapter Power-Supply Notebook Car-Charger Laptop Universal 100W in DC 5A for AC,128 Sold,Ur Pro Digital Store,https://www.aliexpress.com/store/4998150,"https://www.aliexpress.com/item/33055562905.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-13&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",14
14,US $15.71,Replacement Laptop-Charger Power-Adapter Notebook Universal M14x19.5v Dell 150W for M11x/R2/R3/..,10 Sold,Yingfan Trading Company Store,https://www.aliexpress.com/store/2820001,"https://www.aliexpress.com/item/33047896183.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-14&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",15
15,US $6.36,Laptop-Notebook-Adapter Computer-Charger Auto-Power-Supply-Set Universal Adjustable 80W,165 Sold,KWOK Computer Accessories Store,https://www.aliexpress.com/store/1525243,"https://www.aliexpress.com/item/32788890852.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-15&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",16
16,US $10.98,Laptop Charger Pa-1650-02 Adapter Aspire Power-Supply Universal 19v 3.42a for Acer Pa-1700-02/Aspire/Ac/Adapter,1 Sold,Firstmax Accessories Inc.,https://www.aliexpress.com/store/1298030,"https://www.aliexpress.com/item/32808249693.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-16&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",17
17,US $13.10,Charger Power-Adapter Laptops Acer Universal Adjustable Dell Asus Toshiba 24V 96W 12V,49 Sold,i learning i life-A Store,https://www.aliexpress.com/store/5063318,"https://www.aliexpress.com/item/4000013932329.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-17&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",18
18,US $5.95,Laptop Adapter Charger G60 Pavilion 19v 4.74a Notebook 90W AC DV5 DV4 DV7 HP Fit-For,3 Sold,Suwang Store,https://www.aliexpress.com/store/5370052,"https://www.aliexpress.com/item/4000297625683.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-18&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",19
19,US $9.59 - 10.89,Computer-Charger Adapter Power-Supply Notebook Laptop Lenovo Universal Adjustable Samsung,42 Sold,500 Orders A Day Store,https://www.aliexpress.com/store/5039173,"https://www.aliexpress.com/item/33037121126.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-19&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",20
20,US $7.57 - 7.61,Adapter Charger Notebook Power-Supply Laptop Universal 100W for in Car DC AC Black-Color,57 Sold,Clarice Store,https://www.aliexpress.com/store/5085197,"https://www.aliexpress.com/item/33063807272.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-20&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",21
21,US $6.62,Flashcolor Adapter Notebook Power-Charger Laptop Charging Universal NEW 96W for AC Eu/us/uk-plug,21 Sold,"Shen Zhen Ying Chao XIN Electronic Technology Co., LTD",https://www.aliexpress.com/store/911146,"https://www.aliexpress.com/item/32629663120.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-21&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",22
22,US $14.61,Charger Laptop Power-Adapter Usb-C Type-C Lenovo Thinkpad Yoga Miix 65W Universal 20v 3.25a,55 Sold,China Drone Online Store,https://www.aliexpress.com/store/4245029,"https://www.aliexpress.com/item/4000231301012.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-22&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",23
23,US $17.28 - 18.85,Car-Charger-Adapter Travel Universal Notebook/mobile-Phone 100w for Universal/Power-charger/And/15connector,31 Sold,AMARROW Official Store,https://www.aliexpress.com/store/1165358,"https://www.aliexpress.com/item/1791748370.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-23&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",24
24,US $10.64,Laptop Charger Power-Adapter S220x453m X202E Q200 ASUS 19V S200L EU 33W for Adp-33aw/S200e/X202e/..,231 Sold,Smma Store,https://www.aliexpress.com/store/3253041,"https://www.aliexpress.com/item/32865455717.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-24&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",25
25,US $7.19,Laptop Adapter Charger Power-Supply 19v 3.42a Asus/lenovo 65W AC for SADP-65KB A43E CX200,98 Sold,KWOK Computer Accessories Store,https://www.aliexpress.com/store/1525243,"https://www.aliexpress.com/item/32789060938.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-25&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",26
26,US $16.37,Power-Adapter-Charger Toshiba Laptop 120W AC 19V for Pa3717e-1ac3/Pa3290e-3aca/Pa3290u-3ac3/..,13 Sold,Zoolhong Official Store,https://www.aliexpress.com/store/1729075,"https://www.aliexpress.com/item/32955538730.html?algo_pvid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a&algo_expid=8cc8c07d-1100-41af-8cfa-5e1f3d59376a-26&btsid=862da07e-a467-498c-8e99-4a965a70050e&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",27
