,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $11.40,Charger Power-Adapter Lenovo Toshiba Laptop Acer Universal Samsung 19v 4.74a Dell 90W,1185 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/32597758635.html?algo_pvid=5a70f4c1-d3db-4ee8-b94d-37bed582624a&algo_expid=5a70f4c1-d3db-4ee8-b94d-37bed582624a-0&btsid=17b0a45e-5f36-4ec1-94bf-17351a52b6c6&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",1
1,US $6.50,Power-Adapter-Charger Laptop Lenovo Universal Sony DELL ASUS DC 96W for Toshiba 4-5A,100 Sold,Suwang Store,https://www.aliexpress.com/store/5370052,"https://www.aliexpress.com/item/4000228359493.html?algo_pvid=5a70f4c1-d3db-4ee8-b94d-37bed582624a&algo_expid=5a70f4c1-d3db-4ee8-b94d-37bed582624a-1&btsid=17b0a45e-5f36-4ec1-94bf-17351a52b6c6&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",2
2,US $12.49,Charger Power-Adapter Laptops Acer Universal Portable Toshiba Dell Asus 24V 34pcs 96W,90 Sold,JUNZI'S Store,https://www.aliexpress.com/store/5227047,"https://www.aliexpress.com/item/4000116319127.html?algo_pvid=5a70f4c1-d3db-4ee8-b94d-37bed582624a&algo_expid=5a70f4c1-d3db-4ee8-b94d-37bed582624a-2&btsid=17b0a45e-5f36-4ec1-94bf-17351a52b6c6&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",3
3,US $6.07 - 9.11,CARPRIE Eu-Plug Adapter Notebook Power-Charger Laptop Charging Universal 96W AC for Mar9,152 Sold,High Tech Paradise Store,https://www.aliexpress.com/store/2694024,"https://www.aliexpress.com/item/32799435466.html?algo_pvid=5a70f4c1-d3db-4ee8-b94d-37bed582624a&algo_expid=5a70f4c1-d3db-4ee8-b94d-37bed582624a-3&btsid=17b0a45e-5f36-4ec1-94bf-17351a52b6c6&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",4
4,US $42.90,Power-Supply Car-Charger Third-Generation Phone Laptop-Adapter-90w Multifunctional Smart,114 Sold,"Shenzhen Crture Technology Co., Ltd",https://www.aliexpress.com/store/421091,"https://www.aliexpress.com/item/32617572014.html?algo_pvid=5a70f4c1-d3db-4ee8-b94d-37bed582624a&algo_expid=5a70f4c1-d3db-4ee8-b94d-37bed582624a-4&btsid=17b0a45e-5f36-4ec1-94bf-17351a52b6c6&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",5
5,US $6.99,Power-Supply-Adapter-Set Notebook Auto-Car-Charger Laptop 8-Detachable-Plugs Universal,918 Sold,KWOKKERK Laptop Charger Store,https://www.aliexpress.com/store/1091687,"https://www.aliexpress.com/item/32810164959.html?algo_pvid=5a70f4c1-d3db-4ee8-b94d-37bed582624a&algo_expid=5a70f4c1-d3db-4ee8-b94d-37bed582624a-5&btsid=17b0a45e-5f36-4ec1-94bf-17351a52b6c6&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",6
6,US $11.28 - 11.47,Adapter Power-Supply Notebook Car-Charger Laptop Universal 100W DC in 5A for AC,200 Sold,Ur Pro Digital Store,https://www.aliexpress.com/store/4998150,"https://www.aliexpress.com/item/33055562905.html?algo_pvid=5a70f4c1-d3db-4ee8-b94d-37bed582624a&algo_expid=5a70f4c1-d3db-4ee8-b94d-37bed582624a-6&btsid=17b0a45e-5f36-4ec1-94bf-17351a52b6c6&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",7
7,US $19.97,Laptop-Adapter-Charger 5175 12-Latitude 7370 DELL 45W USB for XPS 13/9365/9370/..,24 Sold,CHLOLMY Store,https://www.aliexpress.com/store/5122095,"https://www.aliexpress.com/item/4000285883522.html?algo_pvid=5a70f4c1-d3db-4ee8-b94d-37bed582624a&algo_expid=5a70f4c1-d3db-4ee8-b94d-37bed582624a-7&btsid=17b0a45e-5f36-4ec1-94bf-17351a52b6c6&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",8
8,US $7,Laptop-Adapter Power-Supply-Charger D630 E5440 E6420 E6330 Dell Latitude D620,19 Sold,Suwang Store,https://www.aliexpress.com/store/5370052,"https://www.aliexpress.com/item/4000408210760.html?algo_pvid=5a70f4c1-d3db-4ee8-b94d-37bed582624a&algo_expid=5a70f4c1-d3db-4ee8-b94d-37bed582624a-8&btsid=17b0a45e-5f36-4ec1-94bf-17351a52b6c6&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",9
9,US $9.84,Connector-Plug Charger Power-Supply-Adapter Conversion-Head Jack Laptop DC 34pcs,48 Sold,Computer Idealhere Store,https://www.aliexpress.com/store/4376018,"https://www.aliexpress.com/item/4000021566216.html?algo_pvid=5a70f4c1-d3db-4ee8-b94d-37bed582624a&algo_expid=5a70f4c1-d3db-4ee8-b94d-37bed582624a-9&btsid=17b0a45e-5f36-4ec1-94bf-17351a52b6c6&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",10
10,US $6.11,Power-Adapter-Charger Laptop Lenovo Universal DELL ASUS Sony DC 96W for Toshiba 4-5.5A,38 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/32941361090.html?algo_pvid=5a70f4c1-d3db-4ee8-b94d-37bed582624a&algo_expid=5a70f4c1-d3db-4ee8-b94d-37bed582624a-10&btsid=17b0a45e-5f36-4ec1-94bf-17351a52b6c6&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",11
11,US $22.90,Charger Supply Laptop-Adapter Power Macbook Usb-C-Cable-5a 65W 87W for Air-Pro 15inch,20 Sold,Adapter Charger Factory Direct Store,https://www.aliexpress.com/store/5063047,"https://www.aliexpress.com/item/4000523547112.html?algo_pvid=5a70f4c1-d3db-4ee8-b94d-37bed582624a&algo_expid=5a70f4c1-d3db-4ee8-b94d-37bed582624a-11&btsid=17b0a45e-5f36-4ec1-94bf-17351a52b6c6&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",12
12,US $10.63 - 11.09,DC In Car Charger Notebook Universal AC Adapter Power Supply For Laptop 100W 5A,28 Sold,3C Fill-in U Store,https://www.aliexpress.com/store/5012049,"https://www.aliexpress.com/item/33043866070.html?algo_pvid=5a70f4c1-d3db-4ee8-b94d-37bed582624a&algo_expid=5a70f4c1-d3db-4ee8-b94d-37bed582624a-12&btsid=17b0a45e-5f36-4ec1-94bf-17351a52b6c6&ws_ab_test=searchweb0_0,searchweb201602_4,searchweb201603_53",13
