,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $13.53 - 14.73,Charger Power-Adapter Laptops Acer Universal Portable Toshiba Dell Asus 24V 34pcs 96W,427 Sold,JUNZI'S Store,https://www.aliexpress.com/store/5227047,"https://www.aliexpress.com/item/4000116319127.html?algo_pvid=9accaad7-471d-41c7-84b0-8280ddb3a909&algo_expid=9accaad7-471d-41c7-84b0-8280ddb3a909-0&btsid=0bb47aa615901781977137720ed447&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",1
1,US $6.50 - 11,Power-Adapter-Charger Laptop Ac Lenovo Universal Sony DELL ASUS DC 96W for Toshiba 4-5A,964 Sold,Suwang Store,https://www.aliexpress.com/store/5370052,"https://www.aliexpress.com/item/4000228359493.html?algo_pvid=9accaad7-471d-41c7-84b0-8280ddb3a909&algo_expid=9accaad7-471d-41c7-84b0-8280ddb3a909-1&btsid=0bb47aa615901781977137720ed447&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",2
2,US $8,Charger Power-Adapter Laptop Lenovo Acer Thinkpad Universal Sony Samsung Toshiba 19v 4.74a,203 Sold,IMBARW Laptop Charger Store Store,https://www.aliexpress.com/store/5585197,"https://www.aliexpress.com/item/4000802085227.html?algo_pvid=9accaad7-471d-41c7-84b0-8280ddb3a909&algo_expid=9accaad7-471d-41c7-84b0-8280ddb3a909-2&btsid=0bb47aa615901781977137720ed447&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",3
3,US $8,Power-Adapter-Charger Laptop Ac Lenovo Universal Sony 96W DELL ASUS DC for Toshiba 4-5.5A,239 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/32941361090.html?algo_pvid=9accaad7-471d-41c7-84b0-8280ddb3a909&algo_expid=9accaad7-471d-41c7-84b0-8280ddb3a909-3&btsid=0bb47aa615901781977137720ed447&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",4
4,US $8,Adapter Notebook Power-Charger Laptop Eu-Plug Charging 775 Universal 555 795 Motor,123 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/4000269668140.html?algo_pvid=9accaad7-471d-41c7-84b0-8280ddb3a909&algo_expid=9accaad7-471d-41c7-84b0-8280ddb3a909-4&btsid=0bb47aa615901781977137720ed447&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",5
5,US $9.80,Laptop-Charger-Adapter Acer Sony Universal Lenovo Toshiba 19v 4.74a Asus 90W for,42 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/4000390794131.html?algo_pvid=9accaad7-471d-41c7-84b0-8280ddb3a909&algo_expid=9accaad7-471d-41c7-84b0-8280ddb3a909-5&btsid=0bb47aa615901781977137720ed447&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",6
6,US $20.99 - 21.99,Replacement PD Charger For Apple Huawei Tablet Laptop Universal USB Type-C 65W 45W Supply Power Adapter Charger US/UK/EU Plug,86 Sold,chainplus Official Store,https://www.aliexpress.com/store/5629191,"https://www.aliexpress.com/item/4001065257301.html?s=p&ad_pvid=202005221309572784667941492000003090437_1&algo_pvid=9accaad7-471d-41c7-84b0-8280ddb3a909&algo_expid=9accaad7-471d-41c7-84b0-8280ddb3a909-6&btsid=0bb47aa615901781977137720ed447&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",7
7,US $9.84,Connector-Plug Charger Power-Supply-Adapter Laptop Jack DC 34pcs Universal,48 Sold,Computer Idealhere Store,https://www.aliexpress.com/store/4376018,"https://www.aliexpress.com/item/4000021566216.html?algo_pvid=9accaad7-471d-41c7-84b0-8280ddb3a909&algo_expid=9accaad7-471d-41c7-84b0-8280ddb3a909-7&btsid=0bb47aa615901781977137720ed447&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",8
8,US $13,Charger Laptop Power-Adapter Lenovo Universal Acer Dell-Hp Samsung 19v 3.42a Asus 65W,128 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/4000801699996.html?algo_pvid=9accaad7-471d-41c7-84b0-8280ddb3a909&algo_expid=9accaad7-471d-41c7-84b0-8280ddb3a909-8&btsid=0bb47aa615901781977137720ed447&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",9
9,US $7.09,Portable Charger Power-Supply-Adapter-Set Notebook Car Laptop Auto-Car-Adapter Universal,670 Sold,KWOK Computer Accessories Store,https://www.aliexpress.com/store/1525243,"https://www.aliexpress.com/item/32790927876.html?algo_pvid=9accaad7-471d-41c7-84b0-8280ddb3a909&algo_expid=9accaad7-471d-41c7-84b0-8280ddb3a909-9&btsid=0bb47aa615901781977137720ed447&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",10
