,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $13.50,Charger Power-Adapter Laptops Acer Universal Portable Toshiba 96W Dell Asus 24V 12V Eu,25 Sold,Shop5636328 Store,https://www.aliexpress.com/store/5636328,"https://www.aliexpress.com/item/4000786944438.html?algo_pvid=4a989ac1-8ef3-4565-a219-5a28bf1df28d&algo_expid=4a989ac1-8ef3-4565-a219-5a28bf1df28d-0&btsid=0b86d81915920789960068598e7a3e&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",1
1,US $14.25,Charger Power-Adapter Universal Laptop Acer PA-1450-26 19v 2.37a 45W for Pa-1450-26/Adp-45he/B/..,9 Sold,Shop4997533 Store,https://www.aliexpress.com/store/4997533,"https://www.aliexpress.com/item/4000091915273.html?algo_pvid=4a989ac1-8ef3-4565-a219-5a28bf1df28d&algo_expid=4a989ac1-8ef3-4565-a219-5a28bf1df28d-1&btsid=0b86d81915920789960068598e7a3e&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",2
2,US $17.37,Inverter Car-Charger Laptop Universal Adapter-Cord Power-Supply EU with for Eu-Plug 8xtip,49 Sold,Enjoying+o Store,https://www.aliexpress.com/store/3871076,"https://www.aliexpress.com/item/32888788992.html?algo_pvid=4a989ac1-8ef3-4565-a219-5a28bf1df28d&algo_expid=4a989ac1-8ef3-4565-a219-5a28bf1df28d-2&btsid=0b86d81915920789960068598e7a3e&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",3
3,US $13.91,Power-Charger-Replacement Laptop-Power-Adapter Multi-Function Voltage Universal Notebook,3 Sold,FastMarket Store,https://www.aliexpress.com/store/2670063,"https://www.aliexpress.com/item/33050946174.html?algo_pvid=4a989ac1-8ef3-4565-a219-5a28bf1df28d&algo_expid=4a989ac1-8ef3-4565-a219-5a28bf1df28d-3&btsid=0b86d81915920789960068598e7a3e&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",4
4,US $16,Flashcolor Computer-Adaptor Power-Supply Laptop Universal Notes EU for 100W Multifunctional,66 Sold,"Shen Zhen Ying Chao XIN Electronic Technology Co., LTD",https://www.aliexpress.com/store/911146,"https://www.aliexpress.com/item/32658572003.html?algo_pvid=4a989ac1-8ef3-4565-a219-5a28bf1df28d&algo_expid=4a989ac1-8ef3-4565-a219-5a28bf1df28d-4&btsid=0b86d81915920789960068598e7a3e&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",5
5,US $14.25,Charger Universal Laptop Acer 19v 4.74a Power-Adapter 90W for HP-A0904A3 Pa-1900-04/05/24/34-adp-90sb,7 Sold,Shop4997533 Store,https://www.aliexpress.com/store/4997533,"https://www.aliexpress.com/item/4000087951018.html?algo_pvid=4a989ac1-8ef3-4565-a219-5a28bf1df28d&algo_expid=4a989ac1-8ef3-4565-a219-5a28bf1df28d-5&btsid=0b86d81915920789960068598e7a3e&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",6
6,US $14.07,34Pcs Universal Power Adapter 96W 12V To 24V Adjustable Portable Charger For Dell Toshiba Hp Asus Acer Laptops Eu-Plug,45 Sold,i learning i life-A Store,https://www.aliexpress.com/store/5063318,"https://www.aliexpress.com/item/4000013899836.html?s=p&ad_pvid=20200613130956803890674441280001438159_1&algo_pvid=4a989ac1-8ef3-4565-a219-5a28bf1df28d&algo_expid=4a989ac1-8ef3-4565-a219-5a28bf1df28d-6&btsid=0b86d81915920789960068598e7a3e&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",7
7,US $9.84,Power-Adapter-Charger Laptop Lenovo Universal DELL 96W ASUS DC for Sony Toshiba 4-5A,2 Sold,Tingml4 Idealhere Store,https://www.aliexpress.com/store/4374088,"https://www.aliexpress.com/item/4001019149144.html?algo_pvid=4a989ac1-8ef3-4565-a219-5a28bf1df28d&algo_expid=4a989ac1-8ef3-4565-a219-5a28bf1df28d-7&btsid=0b86d81915920789960068598e7a3e&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",8
8,US $11,Laptop-Charger-Adapter Connectors-Tips Used Acer Sony Universal Lenovo Toshiba 19v 4.74a,56 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/4000390794131.html?algo_pvid=4a989ac1-8ef3-4565-a219-5a28bf1df28d&algo_expid=4a989ac1-8ef3-4565-a219-5a28bf1df28d-8&btsid=0b86d81915920789960068598e7a3e&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",9
9,US $9.26,Power-Adapter-Charger Laptop Lenovo Universal DELL ASUS 96W DC for Sony Toshiba 4-5A,135 Sold,Good product Store,https://www.aliexpress.com/store/1901691,"https://www.aliexpress.com/item/32852511585.html?algo_pvid=4a989ac1-8ef3-4565-a219-5a28bf1df28d&algo_expid=4a989ac1-8ef3-4565-a219-5a28bf1df28d-9&btsid=0b86d81915920789960068598e7a3e&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",10
