,item_price,item_title,item_sold,store_name,store_url,item_url,rank
0,US $13.29,Portable Charger Power-Adapter Laptops Eu-Plug Acer Universal 34pcs Toshiba 96W Dell,1382 Sold,Your Offi-ce Club 666,https://www.aliexpress.com/store/2215126,"https://www.aliexpress.com/item/33035020392.html?algo_pvid=e3623f90-c054-477c-9713-dfbb30affb3b&algo_expid=e3623f90-c054-477c-9713-dfbb30affb3b-0&btsid=0bb47a1915855126020293791e5bc3&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",1
1,US $7.80 - 13.16,Charger Power-Adapter Samsung Lenovo Toshiba Laptop Acer Universal 19v 4.74a Dell Asus,8 Sold,jackie shen's store,https://www.aliexpress.com/store/505394,"https://www.aliexpress.com/item/32979767907.html?algo_pvid=e3623f90-c054-477c-9713-dfbb30affb3b&algo_expid=e3623f90-c054-477c-9713-dfbb30affb3b-1&btsid=0bb47a1915855126020293791e5bc3&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",2
2,US $11.20,Charger Power-Adapter Lenovo Toshiba Laptop Acer Universal Samsung 19v 4.74a Dell 90W,1211 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/32597758635.html?algo_pvid=e3623f90-c054-477c-9713-dfbb30affb3b&algo_expid=e3623f90-c054-477c-9713-dfbb30affb3b-2&btsid=0bb47a1915855126020293791e5bc3&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",3
3,US $6.11,Power-Adapter-Charger Toshiba Laptop Lenovo Universal DELL ASUS DC for Sony 4-5.5A 96W,93 Sold,2812046 Store,https://www.aliexpress.com/store/2812046,"https://www.aliexpress.com/item/32941361090.html?algo_pvid=e3623f90-c054-477c-9713-dfbb30affb3b&algo_expid=e3623f90-c054-477c-9713-dfbb30affb3b-3&btsid=0bb47a1915855126020293791e5bc3&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",4
4,US $9.15,Power-Adapter-Charger Toshiba Laptop Lenovo Universal DELL ASUS DC for Sony 4-5A 96W,133 Sold,Good product Store,https://www.aliexpress.com/store/1901691,"https://www.aliexpress.com/item/32852511585.html?algo_pvid=e3623f90-c054-477c-9713-dfbb30affb3b&algo_expid=e3623f90-c054-477c-9713-dfbb30affb3b-4&btsid=0bb47a1915855126020293791e5bc3&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",5
5,US $8.19,JIGU Charger Laptop-Adapter Power-Supply Acer Toshiba ASUS Universal 65W R33030 19v 3.42a,19 Sold,Laptop accessories sales Store,https://www.aliexpress.com/store/510567,"https://www.aliexpress.com/item/33027414763.html?algo_pvid=e3623f90-c054-477c-9713-dfbb30affb3b&algo_expid=e3623f90-c054-477c-9713-dfbb30affb3b-5&btsid=0bb47a1915855126020293791e5bc3&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",6
6,US $6.11,Laptop-Adapter Power-Supply-Set Notebooks Led-Charger 8-Detachable-Plugs Adjustable Acer,93 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/4000269649106.html?algo_pvid=e3623f90-c054-477c-9713-dfbb30affb3b&algo_expid=e3623f90-c054-477c-9713-dfbb30affb3b-6&btsid=0bb47a1915855126020293791e5bc3&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",7
7,US $20,Laptop-Charger-Adapter Connectors-Tips Acer Universal Lenovo Toshiba 19v 4.74a Asus 90W,19 Sold,Power Adapter Specialist,https://www.aliexpress.com/store/1721395,"https://www.aliexpress.com/item/4000390794131.html?algo_pvid=e3623f90-c054-477c-9713-dfbb30affb3b&algo_expid=e3623f90-c054-477c-9713-dfbb30affb3b-7&btsid=0bb47a1915855126020293791e5bc3&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",8
8,US $6.11,Charger Adapter Laptop-Accessories Power-Supply Macbook Universal Adjustable 96W 24v,51 Sold,ShopFly Store,https://www.aliexpress.com/store/4514019,"https://www.aliexpress.com/item/32995631277.html?algo_pvid=e3623f90-c054-477c-9713-dfbb30affb3b&algo_expid=e3623f90-c054-477c-9713-dfbb30affb3b-8&btsid=0bb47a1915855126020293791e5bc3&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",9
9,US $39.44,Third Generation LCD Smart Universal AC Charger Laptop Adapter for HP/DELL/Samsung/Lenovo/Asus/ACER notebook with USB for Phone,29 Sold,"Shenzhen Qirui Co., Ltd. Store",https://www.aliexpress.com/store/832431,"https://www.aliexpress.com/item/32619544738.html?s=p&ad_pvid=20200329131002601323298197100005350066_1&algo_pvid=e3623f90-c054-477c-9713-dfbb30affb3b&algo_expid=e3623f90-c054-477c-9713-dfbb30affb3b-9&btsid=0bb47a1915855126020293791e5bc3&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_",10
